scenario_id,fleet_size,hotpatch_delivery_success,hotpatch_delivery_delay_h,ota_rollout_duration_days,attack_attempt_level,attack_attempt_rate_per_vehicle_day,rollback_failure_rate,effective_hotpatch_success,ota_only_exposure_vehicle_days,hotpatch_first_exposure_vehicle_days,exposure_reduction_vehicle_days,exposure_reduction_fraction,ota_only_expected_attack_attempts,hotpatch_first_expected_attack_attempts,ota_only_expected_successful_attacks,hotpatch_first_expected_successful_attacks,attack_success_probability,model
FS1018,1000,1.00,1,14,low,0.0100,0.00,1.000000,7000.000000,41.604663,6958.395337,0.994056,70.000000,0.416047,54.180000,0.322020,0.774000,uniform_ota_closed_form_expectation
FS1019,1000,1.00,1,14,low,0.0100,0.01,0.990000,7000.000000,111.188616,6888.811384,0.984116,70.000000,1.111886,54.180000,0.860600,0.774000,uniform_ota_closed_form_expectation
FS1020,1000,1.00,1,14,low,0.0100,0.05,0.950000,7000.000000,389.524430,6610.475570,0.944354,70.000000,3.895244,54.180000,3.014919,0.774000,uniform_ota_closed_form_expectation
FS1021,1000,1.00,1,14,medium,0.0500,0.00,1.000000,7000.000000,41.604663,6958.395337,0.994056,350.000000,2.080233,270.900000,1.610100,0.774000,uniform_ota_closed_form_expectation
FS1022,1000,1.00,1,14,medium,0.0500,0.01,0.990000,7000.000000,111.188616,6888.811384,0.984116,350.000000,5.559431,270.900000,4.302999,0.774000,uniform_ota_closed_form_expectation
FS1023,1000,1.00,1,14,medium,0.0500,0.05,0.950000,7000.000000,389.524430,6610.475570,0.944354,350.000000,19.476221,270.900000,15.074595,0.774000,uniform_ota_closed_form_expectation
FS1024,1000,1.00,1,14,high,0.2000,0.00,1.000000,7000.000000,41.604663,6958.395337,0.994056,1400.000000,8.320933,1083.600000,6.440402,0.774000,uniform_ota_closed_form_expectation
FS1025,1000,1.00,1,14,high,0.2000,0.01,0.990000,7000.000000,111.188616,6888.811384,0.984116,1400.000000,22.237723,1083.600000,17.211998,0.774000,uniform_ota_closed_form_expectation
FS1026,1000,1.00,1,14,high,0.2000,0.05,0.950000,7000.000000,389.524430,6610.475570,0.944354,1400.000000,77.904886,1083.600000,60.298382,0.774000,uniform_ota_closed_form_expectation
FS1027,1000,1.00,1,30,low,0.0100,0.00,1.000000,15000.000000,41.637731,14958.362269,0.997224,150.000000,0.416377,116.100000,0.322276,0.774000,uniform_ota_closed_form_expectation
FS1028,1000,1.00,1,30,low,0.0100,0.01,0.990000,15000.000000,191.221354,14808.778646,0.987252,150.000000,1.912214,116.100000,1.480053,0.774000,uniform_ota_closed_form_expectation
FS1029,1000,1.00,1,30,low,0.0100,0.05,0.950000,15000.000000,789.555845,14210.444155,0.947363,150.000000,7.895558,116.100000,6.111162,0.774000,uniform_ota_closed_form_expectation
FS1030,1000,1.00,1,30,medium,0.0500,0.00,1.000000,15000.000000,41.637731,14958.362269,0.997224,750.000000,2.081887,580.500000,1.611380,0.774000,uniform_ota_closed_form_expectation
FS1031,1000,1.00,1,30,medium,0.0500,0.01,0.990000,15000.000000,191.221354,14808.778646,0.987252,750.000000,9.561068,580.500000,7.400266,0.774000,uniform_ota_closed_form_expectation
FS1032,1000,1.00,1,30,medium,0.0500,0.05,0.950000,15000.000000,789.555845,14210.444155,0.947363,750.000000,39.477792,580.500000,30.555811,0.774000,uniform_ota_closed_form_expectation
FS1033,1000,1.00,1,30,high,0.2000,0.00,1.000000,15000.000000,41.637731,14958.362269,0.997224,3000.000000,8.327546,2322.000000,6.445521,0.774000,uniform_ota_closed_form_expectation
FS1034,1000,1.00,1,30,high,0.2000,0.01,0.990000,15000.000000,191.221354,14808.778646,0.987252,3000.000000,38.244271,2322.000000,29.601066,0.774000,uniform_ota_closed_form_expectation
FS1035,1000,1.00,1,30,high,0.2000,0.05,0.950000,15000.000000,789.555845,14210.444155,0.947363,3000.000000,157.911169,2322.000000,122.223245,0.774000,uniform_ota_closed_form_expectation
FS1036,1000,1.00,1,60,low,0.0100,0.00,1.000000,30000.000000,41.652199,29958.347801,0.998612,300.000000,0.416522,232.200000,0.322388,0.774000,uniform_ota_closed_form_expectation
FS1037,1000,1.00,1,60,low,0.0100,0.01,0.990000,30000.000000,341.235677,29658.764323,0.988625,300.000000,3.412357,232.200000,2.641164,0.774000,uniform_ota_closed_form_expectation
FS1038,1000,1.00,1,60,low,0.0100,0.05,0.950000,30000.000000,1539.569589,28460.430411,0.948681,300.000000,15.395696,232.200000,11.916269,0.774000,uniform_ota_closed_form_expectation
FS1039,1000,1.00,1,60,medium,0.0500,0.00,1.000000,30000.000000,41.652199,29958.347801,0.998612,1500.000000,2.082610,1161.000000,1.611940,0.774000,uniform_ota_closed_form_expectation
FS1040,1000,1.00,1,60,medium,0.0500,0.01,0.990000,30000.000000,341.235677,29658.764323,0.988625,1500.000000,17.061784,1161.000000,13.205821,0.774000,uniform_ota_closed_form_expectation
FS1041,1000,1.00,1,60,medium,0.0500,0.05,0.950000,30000.000000,1539.569589,28460.430411,0.948681,1500.000000,76.978479,1161.000000,59.581343,0.774000,uniform_ota_closed_form_expectation
FS1042,1000,1.00,1,60,high,0.2000,0.00,1.000000,30000.000000,41.652199,29958.347801,0.998612,6000.000000,8.330440,4644.000000,6.447760,0.774000,uniform_ota_closed_form_expectation
FS1043,1000,1.00,1,60,high,0.2000,0.01,0.990000,30000.000000,341.235677,29658.764323,0.988625,6000.000000,68.247135,4644.000000,52.823283,0.774000,uniform_ota_closed_form_expectation
FS1044,1000,1.00,1,60,high,0.2000,0.05,0.950000,30000.000000,1539.569589,28460.430411,0.948681,6000.000000,307.913918,4644.000000,238.325372,0.774000,uniform_ota_closed_form_expectation
FS1045,1000,1.00,6,7,low,0.0100,0.00,1.000000,3500.000000,245.535714,3254.464286,0.929847,35.000000,2.455357,27.090000,1.900446,0.774000,uniform_ota_closed_form_expectation
FS1046,1000,1.00,6,7,low,0.0100,0.01,0.990000,3500.000000,278.080357,3221.919643,0.920548,35.000000,2.780804,27.090000,2.152342,0.774000,uniform_ota_closed_form_expectation
FS1047,1000,1.00,6,7,low,0.0100,0.05,0.950000,3500.000000,408.258929,3091.741071,0.883355,35.000000,4.082589,27.090000,3.159924,0.774000,uniform_ota_closed_form_expectation
FS1048,1000,1.00,6,7,medium,0.0500,0.00,1.000000,3500.000000,245.535714,3254.464286,0.929847,175.000000,12.276786,135.450000,9.502232,0.774000,uniform_ota_closed_form_expectation
FS1049,1000,1.00,6,7,medium,0.0500,0.01,0.990000,3500.000000,278.080357,3221.919643,0.920548,175.000000,13.904018,135.450000,10.761710,0.774000,uniform_ota_closed_form_expectation
FS1050,1000,1.00,6,7,medium,0.0500,0.05,0.950000,3500.000000,408.258929,3091.741071,0.883355,175.000000,20.412946,135.450000,15.799621,0.774000,uniform_ota_closed_form_expectation
FS1051,1000,1.00,6,7,high,0.2000,0.00,1.000000,3500.000000,245.535714,3254.464286,0.929847,700.000000,49.107143,541.800000,38.008929,0.774000,uniform_ota_closed_form_expectation
FS1052,1000,1.00,6,7,high,0.2000,0.01,0.990000,3500.000000,278.080357,3221.919643,0.920548,700.000000,55.616071,541.800000,43.046839,0.774000,uniform_ota_closed_form_expectation
FS1053,1000,1.00,6,7,high,0.2000,0.05,0.950000,3500.000000,408.258929,3091.741071,0.883355,700.000000,81.651786,541.800000,63.198482,0.774000,uniform_ota_closed_form_expectation
FS1054,1000,1.00,6,14,low,0.0100,0.00,1.000000,7000.000000,247.767857,6752.232143,0.964605,70.000000,2.477679,54.180000,1.917723,0.774000,uniform_ota_closed_form_expectation
FS1055,1000,1.00,6,14,low,0.0100,0.01,0.990000,7000.000000,315.290179,6684.709821,0.954959,70.000000,3.152902,54.180000,2.440346,0.774000,uniform_ota_closed_form_expectation
FS1056,1000,1.00,6,14,low,0.0100,0.05,0.950000,7000.000000,585.379464,6414.620536,0.916374,70.000000,5.853795,54.180000,4.530837,0.774000,uniform_ota_closed_form_expectation
FS1057,1000,1.00,6,14,medium,0.0500,0.00,1.000000,7000.000000,247.767857,6752.232143,0.964605,350.000000,12.388393,270.900000,9.588616,0.774000,uniform_ota_closed_form_expectation
FS1058,1000,1.00,6,14,medium,0.0500,0.01,0.990000,7000.000000,315.290179,6684.709821,0.954959,350.000000,15.764509,270.900000,12.201730,0.774000,uniform_ota_closed_form_expectation
FS1059,1000,1.00,6,14,medium,0.0500,0.05,0.950000,7000.000000,585.379464,6414.620536,0.916374,350.000000,29.268973,270.900000,22.654185,0.774000,uniform_ota_closed_form_expectation
FS1060,1000,1.00,6,14,high,0.2000,0.00,1.000000,7000.000000,247.767857,6752.232143,0.964605,1400.000000,49.553571,1083.600000,38.354464,0.774000,uniform_ota_closed_form_expectation
FS1061,1000,1.00,6,14,high,0.2000,0.01,0.990000,7000.000000,315.290179,6684.709821,0.954959,1400.000000,63.058036,1083.600000,48.806920,0.774000,uniform_ota_closed_form_expectation
FS1062,1000,1.00,6,14,high,0.2000,0.05,0.950000,7000.000000,585.379464,6414.620536,0.916374,1400.000000,117.075893,1083.600000,90.616741,0.774000,uniform_ota_closed_form_expectation
FS1063,1000,1.00,6,30,low,0.0100,0.00,1.000000,15000.000000,248.958333,14751.041667,0.983403,150.000000,2.489583,116.100000,1.926938,0.774000,uniform_ota_closed_form_expectation
FS1064,1000,1.00,6,30,low,0.0100,0.01,0.990000,15000.000000,396.468750,14603.531250,0.973569,150.000000,3.964688,116.100000,3.068668,0.774000,uniform_ota_closed_form_expectation
FS1065,1000,1.00,6,30,low,0.0100,0.05,0.950000,15000.000000,986.510417,14013.489583,0.934233,150.000000,9.865104,116.100000,7.635591,0.774000,uniform_ota_closed_form_expectation
FS1066,1000,1.00,6,30,medium,0.0500,0.00,1.000000,15000.000000,248.958333,14751.041667,0.983403,750.000000,12.447917,580.500000,9.634688,0.774000,uniform_ota_closed_form_expectation
FS1067,1000,1.00,6,30,medium,0.0500,0.01,0.990000,15000.000000,396.468750,14603.531250,0.973569,750.000000,19.823438,580.500000,15.343341,0.774000,uniform_ota_closed_form_expectation
FS1068,1000,1.00,6,30,medium,0.0500,0.05,0.950000,15000.000000,986.510417,14013.489583,0.934233,750.000000,49.325521,580.500000,38.177953,0.774000,uniform_ota_closed_form_expectation
FS1069,1000,1.00,6,30,high,0.2000,0.00,1.000000,15000.000000,248.958333,14751.041667,0.983403,3000.000000,49.791667,2322.000000,38.538750,0.774000,uniform_ota_closed_form_expectation
FS1070,1000,1.00,6,30,high,0.2000,0.01,0.990000,15000.000000,396.468750,14603.531250,0.973569,3000.000000,79.293750,2322.000000,61.373363,0.774000,uniform_ota_closed_form_expectation
FS1071,1000,1.00,6,30,high,0.2000,0.05,0.950000,15000.000000,986.510417,14013.489583,0.934233,3000.000000,197.302083,2322.000000,152.711813,0.774000,uniform_ota_closed_form_expectation
FS1072,1000,1.00,6,60,low,0.0100,0.00,1.000000,30000.000000,249.479167,29750.520833,0.991684,300.000000,2.494792,232.200000,1.930969,0.774000,uniform_ota_closed_form_expectation
FS1073,1000,1.00,6,60,low,0.0100,0.01,0.990000,30000.000000,546.984375,29453.015625,0.981767,300.000000,5.469844,232.200000,4.233659,0.774000,uniform_ota_closed_form_expectation
FS1074,1000,1.00,6,60,low,0.0100,0.05,0.950000,30000.000000,1737.005208,28262.994792,0.942100,300.000000,17.370052,232.200000,13.444420,0.774000,uniform_ota_closed_form_expectation
FS1075,1000,1.00,6,60,medium,0.0500,0.00,1.000000,30000.000000,249.479167,29750.520833,0.991684,1500.000000,12.473958,1161.000000,9.654844,0.774000,uniform_ota_closed_form_expectation
FS1076,1000,1.00,6,60,medium,0.0500,0.01,0.990000,30000.000000,546.984375,29453.015625,0.981767,1500.000000,27.349219,1161.000000,21.168295,0.774000,uniform_ota_closed_form_expectation
FS1077,1000,1.00,6,60,medium,0.0500,0.05,0.950000,30000.000000,1737.005208,28262.994792,0.942100,1500.000000,86.850260,1161.000000,67.222102,0.774000,uniform_ota_closed_form_expectation
FS1078,1000,1.00,6,60,high,0.2000,0.00,1.000000,30000.000000,249.479167,29750.520833,0.991684,6000.000000,49.895833,4644.000000,38.619375,0.774000,uniform_ota_closed_form_expectation
FS1079,1000,1.00,6,60,high,0.2000,0.01,0.990000,30000.000000,546.984375,29453.015625,0.981767,6000.000000,109.396875,4644.000000,84.673181,0.774000,uniform_ota_closed_form_expectation
FS1080,1000,1.00,6,60,high,0.2000,0.05,0.950000,30000.000000,1737.005208,28262.994792,0.942100,6000.000000,347.401042,4644.000000,268.888406,0.774000,uniform_ota_closed_form_expectation
FS1081,1000,1.00,24,7,low,0.0100,0.00,1.000000,3500.000000,928.571429,2571.428571,0.734694,35.000000,9.285714,27.090000,7.187143,0.774000,uniform_ota_closed_form_expectation
FS1082,1000,1.00,24,7,low,0.0100,0.01,0.990000,3500.000000,954.285714,2545.714286,0.727347,35.000000,9.542857,27.090000,7.386171,0.774000,uniform_ota_closed_form_expectation
FS1083,1000,1.00,24,7,low,0.0100,0.05,0.950000,3500.000000,1057.142857,2442.857143,0.697959,35.000000,10.571429,27.090000,8.182286,0.774000,uniform_ota_closed_form_expectation
FS1084,1000,1.00,24,7,medium,0.0500,0.00,1.000000,3500.000000,928.571429,2571.428571,0.734694,175.000000,46.428571,135.450000,35.935714,0.774000,uniform_ota_closed_form_expectation
FS1085,1000,1.00,24,7,medium,0.0500,0.01,0.990000,3500.000000,954.285714,2545.714286,0.727347,175.000000,47.714286,135.450000,36.930857,0.774000,uniform_ota_closed_form_expectation
FS1086,1000,1.00,24,7,medium,0.0500,0.05,0.950000,3500.000000,1057.142857,2442.857143,0.697959,175.000000,52.857143,135.450000,40.911429,0.774000,uniform_ota_closed_form_expectation
FS1087,1000,1.00,24,7,high,0.2000,0.00,1.000000,3500.000000,928.571429,2571.428571,0.734694,700.000000,185.714286,541.800000,143.742857,0.774000,uniform_ota_closed_form_expectation
FS1088,1000,1.00,24,7,high,0.2000,0.01,0.990000,3500.000000,954.285714,2545.714286,0.727347,700.000000,190.857143,541.800000,147.723429,0.774000,uniform_ota_closed_form_expectation
FS1089,1000,1.00,24,7,high,0.2000,0.05,0.950000,3500.000000,1057.142857,2442.857143,0.697959,700.000000,211.428571,541.800000,163.645714,0.774000,uniform_ota_closed_form_expectation
FS1090,1000,1.00,24,14,low,0.0100,0.00,1.000000,7000.000000,964.285714,6035.714286,0.862245,70.000000,9.642857,54.180000,7.463571,0.774000,uniform_ota_closed_form_expectation
FS1091,1000,1.00,24,14,low,0.0100,0.01,0.990000,7000.000000,1024.642857,5975.357143,0.853622,70.000000,10.246429,54.180000,7.930736,0.774000,uniform_ota_closed_form_expectation
FS1092,1000,1.00,24,14,low,0.0100,0.05,0.950000,7000.000000,1266.071429,5733.928571,0.819133,70.000000,12.660714,54.180000,9.799393,0.774000,uniform_ota_closed_form_expectation
FS1093,1000,1.00,24,14,medium,0.0500,0.00,1.000000,7000.000000,964.285714,6035.714286,0.862245,350.000000,48.214286,270.900000,37.317857,0.774000,uniform_ota_closed_form_expectation
FS1094,1000,1.00,24,14,medium,0.0500,0.01,0.990000,7000.000000,1024.642857,5975.357143,0.853622,350.000000,51.232143,270.900000,39.653679,0.774000,uniform_ota_closed_form_expectation
FS1095,1000,1.00,24,14,medium,0.0500,0.05,0.950000,7000.000000,1266.071429,5733.928571,0.819133,350.000000,63.303571,270.900000,48.996964,0.774000,uniform_ota_closed_form_expectation
FS1096,1000,1.00,24,14,high,0.2000,0.00,1.000000,7000.000000,964.285714,6035.714286,0.862245,1400.000000,192.857143,1083.600000,149.271429,0.774000,uniform_ota_closed_form_expectation
FS1097,1000,1.00,24,14,high,0.2000,0.01,0.990000,7000.000000,1024.642857,5975.357143,0.853622,1400.000000,204.928571,1083.600000,158.614714,0.774000,uniform_ota_closed_form_expectation
FS1098,1000,1.00,24,14,high,0.2000,0.05,0.950000,7000.000000,1266.071429,5733.928571,0.819133,1400.000000,253.214286,1083.600000,195.987857,0.774000,uniform_ota_closed_form_expectation
FS1099,1000,1.00,24,30,low,0.0100,0.00,1.000000,15000.000000,983.333333,14016.666667,0.934444,150.000000,9.833333,116.100000,7.611000,0.774000,uniform_ota_closed_form_expectation
FS1100,1000,1.00,24,30,low,0.0100,0.01,0.990000,15000.000000,1123.500000,13876.500000,0.925100,150.000000,11.235000,116.100000,8.695890,0.774000,uniform_ota_closed_form_expectation
FS1101,1000,1.00,24,30,low,0.0100,0.05,0.950000,15000.000000,1684.166667,13315.833333,0.887722,150.000000,16.841667,116.100000,13.035450,0.774000,uniform_ota_closed_form_expectation
FS1102,1000,1.00,24,30,medium,0.0500,0.00,1.000000,15000.000000,983.333333,14016.666667,0.934444,750.000000,49.166667,580.500000,38.055000,0.774000,uniform_ota_closed_form_expectation
FS1103,1000,1.00,24,30,medium,0.0500,0.01,0.990000,15000.000000,1123.500000,13876.500000,0.925100,750.000000,56.175000,580.500000,43.479450,0.774000,uniform_ota_closed_form_expectation
FS1104,1000,1.00,24,30,medium,0.0500,0.05,0.950000,15000.000000,1684.166667,13315.833333,0.887722,750.000000,84.208333,580.500000,65.177250,0.774000,uniform_ota_closed_form_expectation
FS1105,1000,1.00,24,30,high,0.2000,0.00,1.000000,15000.000000,983.333333,14016.666667,0.934444,3000.000000,196.666667,2322.000000,152.220000,0.774000,uniform_ota_closed_form_expectation
FS1106,1000,1.00,24,30,high,0.2000,0.01,0.990000,15000.000000,1123.500000,13876.500000,0.925100,3000.000000,224.700000,2322.000000,173.917800,0.774000,uniform_ota_closed_form_expectation
FS1107,1000,1.00,24,30,high,0.2000,0.05,0.950000,15000.000000,1684.166667,13315.833333,0.887722,3000.000000,336.833333,2322.000000,260.709000,0.774000,uniform_ota_closed_form_expectation
FS1108,1000,1.00,24,60,low,0.0100,0.00,1.000000,30000.000000,991.666667,29008.333333,0.966944,300.000000,9.916667,232.200000,7.675500,0.774000,uniform_ota_closed_form_expectation
FS1109,1000,1.00,24,60,low,0.0100,0.01,0.990000,30000.000000,1281.750000,28718.250000,0.957275,300.000000,12.817500,232.200000,9.920745,0.774000,uniform_ota_closed_form_expectation
FS1110,1000,1.00,24,60,low,0.0100,0.05,0.950000,30000.000000,2442.083333,27557.916667,0.918597,300.000000,24.420833,232.200000,18.901725,0.774000,uniform_ota_closed_form_expectation
FS1111,1000,1.00,24,60,medium,0.0500,0.00,1.000000,30000.000000,991.666667,29008.333333,0.966944,1500.000000,49.583333,1161.000000,38.377500,0.774000,uniform_ota_closed_form_expectation
FS1112,1000,1.00,24,60,medium,0.0500,0.01,0.990000,30000.000000,1281.750000,28718.250000,0.957275,1500.000000,64.087500,1161.000000,49.603725,0.774000,uniform_ota_closed_form_expectation
FS1113,1000,1.00,24,60,medium,0.0500,0.05,0.950000,30000.000000,2442.083333,27557.916667,0.918597,1500.000000,122.104167,1161.000000,94.508625,0.774000,uniform_ota_closed_form_expectation
FS1114,1000,1.00,24,60,high,0.2000,0.00,1.000000,30000.000000,991.666667,29008.333333,0.966944,6000.000000,198.333333,4644.000000,153.510000,0.774000,uniform_ota_closed_form_expectation
FS1115,1000,1.00,24,60,high,0.2000,0.01,0.990000,30000.000000,1281.750000,28718.250000,0.957275,6000.000000,256.350000,4644.000000,198.414900,0.774000,uniform_ota_closed_form_expectation
FS1116,1000,1.00,24,60,high,0.2000,0.05,0.950000,30000.000000,2442.083333,27557.916667,0.918597,6000.000000,488.416667,4644.000000,378.034500,0.774000,uniform_ota_closed_form_expectation
FS1117,1000,1.00,72,7,low,0.0100,0.00,1.000000,3500.000000,2357.142857,1142.857143,0.326531,35.000000,23.571429,27.090000,18.244286,0.774000,uniform_ota_closed_form_expectation
FS1118,1000,1.00,72,7,low,0.0100,0.01,0.990000,3500.000000,2368.571429,1131.428571,0.323265,35.000000,23.685714,27.090000,18.332743,0.774000,uniform_ota_closed_form_expectation
FS1119,1000,1.00,72,7,low,0.0100,0.05,0.950000,3500.000000,2414.285714,1085.714286,0.310204,35.000000,24.142857,27.090000,18.686571,0.774000,uniform_ota_closed_form_expectation
FS1120,1000,1.00,72,7,medium,0.0500,0.00,1.000000,3500.000000,2357.142857,1142.857143,0.326531,175.000000,117.857143,135.450000,91.221429,0.774000,uniform_ota_closed_form_expectation
FS1121,1000,1.00,72,7,medium,0.0500,0.01,0.990000,3500.000000,2368.571429,1131.428571,0.323265,175.000000,118.428571,135.450000,91.663714,0.774000,uniform_ota_closed_form_expectation
FS1122,1000,1.00,72,7,medium,0.0500,0.05,0.950000,3500.000000,2414.285714,1085.714286,0.310204,175.000000,120.714286,135.450000,93.432857,0.774000,uniform_ota_closed_form_expectation
