trial,step,before_latency_ms,after_latency_ms,delta_after_minus_before_ms
358,write_target,3.035819,3.040593,0.004774
359,enter_extended_session,3.131851,2.889387,-0.242464
359,read_target_after,3.074580,3.011050,-0.063530
359,read_target_before,3.246532,3.114903,-0.131629
359,request_security_seed,3.057819,3.064548,0.006729
359,send_security_key,3.064872,2.962021,-0.102851
359,session_reset,2.896064,2.797546,-0.098518
359,write_target,2.858140,3.167005,0.308865
360,enter_extended_session,3.196385,2.984231,-0.212154
360,read_target_after,3.068784,2.930314,-0.138470
360,read_target_before,3.056492,3.042059,-0.014433
360,request_security_seed,2.880630,3.091157,0.210527
360,send_security_key,3.091762,3.166097,0.074335
360,session_reset,2.901233,2.901050,-0.000183
360,write_target,3.065361,3.173360,0.107999
361,enter_extended_session,3.043990,3.121957,0.077967
361,read_target_after,3.087013,3.014472,-0.072541
361,read_target_before,2.983856,3.029488,0.045632
361,request_security_seed,2.883702,2.979971,0.096269
361,send_security_key,3.191356,3.064339,-0.127017
361,session_reset,2.934268,2.975710,0.041442
361,write_target,3.121445,2.820663,-0.300782
362,enter_extended_session,3.076676,2.905939,-0.170737
362,read_target_after,2.817074,2.967819,0.150745
362,read_target_before,3.034911,3.067482,0.032571
362,request_security_seed,3.078841,2.976898,-0.101943
362,send_security_key,3.060961,2.666944,-0.394017
362,session_reset,2.848782,3.065036,0.216254
362,write_target,3.325452,3.092763,-0.232689
363,enter_extended_session,2.895017,3.055748,0.160731
363,read_target_after,3.050066,3.011539,-0.038527
363,read_target_before,3.019336,3.120351,0.101015
363,request_security_seed,3.071648,3.279308,0.207660
363,send_security_key,3.085197,2.835120,-0.250077
363,session_reset,2.930986,2.956574,0.025588
363,write_target,3.147217,3.068878,-0.078339
364,enter_extended_session,3.095393,3.052535,-0.042858
364,read_target_after,3.014936,2.634817,-0.380119
364,read_target_before,3.055654,2.960834,-0.094820
364,request_security_seed,3.052860,3.061964,0.009104
364,send_security_key,3.093508,3.075932,-0.017576
364,session_reset,2.921976,2.794264,-0.127712
364,write_target,3.049508,3.488133,0.438625
365,enter_extended_session,3.123330,3.096395,-0.026935
365,read_target_after,3.087012,3.031513,-0.055499
365,read_target_before,2.998034,2.874232,-0.123802
365,request_security_seed,3.096651,3.031653,-0.064998
365,send_security_key,2.997755,3.033468,0.035713
365,session_reset,3.016053,2.913482,-0.102571
365,write_target,3.148404,3.058751,-0.089653
366,enter_extended_session,3.004110,3.075513,0.071403
366,read_target_after,3.194150,3.019152,-0.174998
366,read_target_before,3.030720,3.095627,0.064907
366,request_security_seed,3.159928,3.011050,-0.148878
366,send_security_key,3.065082,3.095557,0.030475
366,session_reset,2.951379,2.861800,-0.089579
366,write_target,3.063476,2.989888,-0.073588
367,enter_extended_session,3.010536,2.991774,-0.018762
367,read_target_after,3.073952,2.994149,-0.079803
367,read_target_before,3.161743,3.010771,-0.150972
367,request_security_seed,3.122702,3.059450,-0.063252
367,send_security_key,3.045247,3.093043,0.047796
367,session_reset,2.803454,2.991634,0.188180
367,write_target,3.011653,3.118605,0.106952
368,enter_extended_session,3.062568,2.841267,-0.221301
368,read_target_after,2.778172,3.172312,0.394140
368,read_target_before,2.982809,3.009094,0.026285
368,request_security_seed,3.077375,3.110713,0.033338
368,send_security_key,3.127312,3.141373,0.014061
368,session_reset,2.983157,3.107431,0.124274
368,write_target,3.297726,3.055818,-0.241908
369,enter_extended_session,3.211820,3.108338,-0.103482
369,read_target_after,3.052022,2.982205,-0.069817
369,read_target_before,2.773493,3.068879,0.295386
369,request_security_seed,2.920300,3.166026,0.245726
369,send_security_key,3.075489,2.998339,-0.077150
369,session_reset,2.944815,2.649204,-0.295611
369,write_target,3.096441,3.082148,-0.014293
370,enter_extended_session,2.647568,3.061684,0.414116
370,read_target_after,2.939297,3.119932,0.180635
370,read_target_before,3.022129,3.338464,0.316335
370,request_security_seed,3.036447,3.111691,0.075244
370,send_security_key,3.018009,3.000993,-0.017016
370,session_reset,3.342634,2.897419,-0.445215
370,write_target,3.259173,2.728613,-0.530560
371,enter_extended_session,3.090784,3.061824,-0.028960
371,read_target_after,3.074581,3.258007,0.183426
371,read_target_before,3.041196,3.118396,0.077200
371,request_security_seed,3.012072,3.104637,0.092565
371,send_security_key,3.072136,3.003786,-0.068350
371,session_reset,3.035050,2.876187,-0.158863
371,write_target,3.090574,3.098351,0.007777
372,enter_extended_session,3.155737,3.130827,-0.024910
372,read_target_after,3.101190,3.016358,-0.084832
372,read_target_before,3.176969,3.087595,-0.089374
372,request_security_seed,2.813163,3.066503,0.253340
372,send_security_key,3.068923,3.046808,-0.022115
372,session_reset,2.777753,2.672252,-0.105501
372,write_target,2.999221,3.122446,0.123225
373,enter_extended_session,3.082613,3.228535,0.145922
373,read_target_after,3.037774,3.042478,0.004704
373,read_target_before,3.138486,3.062872,-0.075614
373,request_security_seed,3.056492,2.945609,-0.110883
373,send_security_key,3.042593,2.999736,-0.042857
373,session_reset,2.919742,2.965234,0.045492
373,write_target,3.001038,3.110294,0.109256
374,enter_extended_session,3.074302,3.140395,0.066093
374,read_target_after,3.095673,3.036472,-0.059201
374,read_target_before,3.036307,3.096954,0.060647
374,request_security_seed,3.246322,3.007628,-0.238694
374,send_security_key,2.927703,3.037799,0.110096
374,session_reset,2.932383,2.847134,-0.085249
374,write_target,3.054816,3.026973,-0.027843
375,enter_extended_session,3.006694,2.851463,-0.155231
375,read_target_after,3.034911,3.065316,0.030405
375,read_target_before,3.021640,3.199341,0.177701
375,request_security_seed,3.078702,3.055329,-0.023373
375,send_security_key,3.082263,3.051069,-0.031194
375,session_reset,2.936503,3.120560,0.184057
375,write_target,3.086803,2.983952,-0.102851
376,enter_extended_session,3.014447,3.035494,0.021047
376,read_target_after,3.024155,2.969914,-0.054241
376,read_target_before,3.083591,3.007418,-0.076173
376,request_security_seed,3.149801,3.166586,0.016785
376,send_security_key,3.263294,3.063920,-0.199374
376,session_reset,2.937132,2.900771,-0.036361
376,write_target,2.876509,3.062453,0.185944
377,enter_extended_session,3.032466,3.172313,0.139847
377,read_target_after,2.995380,2.788887,-0.206493
377,read_target_before,3.028625,3.053444,0.024819
377,request_security_seed,3.075978,2.935901,-0.140077
377,send_security_key,3.086943,3.059730,-0.027213
377,session_reset,2.830902,2.924726,0.093824
377,write_target,3.123750,3.286293,0.162543
378,enter_extended_session,3.161324,2.959019,-0.202305
378,read_target_after,3.019266,3.044783,0.025517
378,read_target_before,2.878883,2.899514,0.020631
378,request_security_seed,3.043501,3.045831,0.002330
378,send_security_key,3.214264,3.223785,0.009521
378,session_reset,2.915830,2.859775,-0.056055
378,write_target,3.102867,3.062523,-0.040344
379,enter_extended_session,3.292488,2.841755,-0.450733
379,read_target_after,2.949913,3.074046,0.124133
379,read_target_before,3.108943,2.949660,-0.159283
379,request_security_seed,2.919323,3.117907,0.198584
379,send_security_key,3.066898,3.185373,0.118475
379,session_reset,2.992726,3.064967,0.072241
379,write_target,3.166074,3.057704,-0.108370
380,enter_extended_session,2.869455,3.137951,0.268496
380,read_target_after,2.862052,3.020758,0.158706
380,read_target_before,2.843334,2.997920,0.154586
380,request_security_seed,3.115019,3.065526,-0.049493
380,send_security_key,3.275236,3.045482,-0.229754
380,session_reset,2.789556,2.702074,-0.087482
380,write_target,3.074162,3.095557,0.021395
381,enter_extended_session,3.060403,3.042059,-0.018344
381,read_target_after,2.868058,3.082986,0.214928
381,read_target_before,3.092530,3.030675,-0.061855
381,request_security_seed,3.026809,3.059869,0.033060
381,send_security_key,3.047412,3.076910,0.029498
381,session_reset,2.927004,2.907895,-0.019109
381,write_target,3.266437,3.060986,-0.205451
382,enter_extended_session,3.049368,2.949730,-0.099638
382,read_target_after,3.104124,3.015101,-0.089023
382,read_target_before,3.041685,3.016777,-0.024908
382,request_security_seed,3.309669,3.259544,-0.050125
382,send_security_key,2.766368,2.891203,0.124835
382,session_reset,3.005088,2.861591,-0.143497
382,write_target,3.005298,3.124262,0.118964
383,enter_extended_session,3.060193,3.087805,0.027612
383,read_target_after,2.973310,3.075723,0.102413
383,read_target_before,2.942510,3.115881,0.173371
383,request_security_seed,3.019824,3.178947,0.159123
383,send_security_key,3.084149,2.990098,-0.094051
383,session_reset,2.909894,2.892321,-0.017573
383,write_target,3.177597,2.968517,-0.209080
384,enter_extended_session,2.933081,3.031374,0.098293
384,read_target_after,3.101470,2.934086,-0.167384
384,read_target_before,3.050555,3.082148,0.031593
384,request_security_seed,3.354438,3.314229,-0.040209
384,send_security_key,2.710984,2.764442,0.053458
384,session_reset,2.963463,2.956295,-0.007168
384,write_target,3.075070,3.190122,0.115052
385,enter_extended_session,2.867220,3.095627,0.228407
385,read_target_after,3.064594,3.160370,0.095776
385,read_target_before,3.052930,3.089411,0.036481
385,request_security_seed,3.064174,3.040243,-0.023931
385,send_security_key,3.066828,3.008675,-0.058153
385,session_reset,3.102238,2.798385,-0.303853
385,write_target,3.084359,3.020199,-0.064160
386,enter_extended_session,2.993215,3.029768,0.036553
386,read_target_after,3.263992,3.033330,-0.230662
386,read_target_before,3.034213,3.101774,0.067561
386,request_security_seed,3.330272,3.043526,-0.286746
386,send_security_key,2.870922,2.973615,0.102693
386,session_reset,3.012351,2.925076,-0.087275
386,write_target,3.092251,3.057425,-0.034826
387,enter_extended_session,3.140931,3.213728,0.072797
387,read_target_after,3.074581,3.029069,-0.045512
387,read_target_before,3.051324,2.957902,-0.093422
387,request_security_seed,3.135133,2.909641,-0.225492
387,send_security_key,3.022339,3.092834,0.070495
387,session_reset,2.705675,2.840498,0.134823
387,write_target,3.042104,3.140117,0.098013
388,enter_extended_session,3.081215,3.097304,0.016089
388,read_target_after,2.904097,3.168961,0.264864
388,read_target_before,3.056911,3.171335,0.114424
388,request_security_seed,3.080937,2.976130,-0.104807
388,send_security_key,2.956688,3.046041,0.089353
388,session_reset,2.943767,2.837356,-0.106411
388,write_target,3.200924,2.985558,-0.215366
389,enter_extended_session,2.997824,2.817381,-0.180443
389,read_target_after,3.044339,2.904054,-0.140285
389,read_target_before,3.017729,2.807255,-0.210474
389,request_security_seed,3.041196,3.048765,0.007569
389,send_security_key,3.062987,3.357880,0.294893
389,session_reset,3.024085,2.797058,-0.227027
389,write_target,3.089597,3.055539,-0.034058
390,enter_extended_session,3.029044,3.109665,0.080621
390,read_target_after,3.127660,2.969705,-0.157955
390,read_target_before,3.080169,3.065317,-0.014852
390,request_security_seed,3.075279,3.008117,-0.067162
390,send_security_key,2.990142,3.068320,0.078178
390,session_reset,2.708260,2.892321,0.184061
390,write_target,3.023386,3.069857,0.046471
391,enter_extended_session,3.139464,3.038777,-0.100687
391,read_target_after,3.091902,2.975013,-0.116889
391,read_target_before,3.028555,3.105545,0.076990
391,request_security_seed,2.873715,3.064339,0.190624
391,send_security_key,3.083660,3.032910,-0.050750
391,session_reset,2.736337,2.952943,0.216606
391,write_target,3.074511,3.118535,0.044024
392,enter_extended_session,3.083800,3.224973,0.141173
392,read_target_after,3.058167,2.942606,-0.115561
392,read_target_before,3.146239,2.992542,-0.153697
392,request_security_seed,3.059006,3.020200,-0.038806
392,send_security_key,3.038822,3.101285,0.062463
392,session_reset,2.903538,2.874861,-0.028677
392,write_target,3.003830,3.106034,0.102204
393,enter_extended_session,3.044548,3.084453,0.039905
393,read_target_after,3.090784,3.123285,0.032501
393,read_target_before,3.053070,2.821223,-0.231847
393,request_security_seed,3.033374,3.073279,0.039905
393,send_security_key,3.030999,3.221970,0.190971
393,session_reset,2.931823,2.995825,0.064002
393,write_target,3.088829,3.141583,0.052754
394,enter_extended_session,3.195686,3.024459,-0.171227
394,read_target_after,2.928053,3.111132,0.183079
394,read_target_before,3.071228,3.109805,0.038577
394,request_security_seed,2.958643,3.077260,0.118617
394,send_security_key,3.072346,3.029558,-0.042788
394,session_reset,2.933360,2.897838,-0.035522
394,write_target,3.183674,3.039196,-0.144478
395,enter_extended_session,3.139603,2.996454,-0.143149
395,read_target_after,3.062638,2.888340,-0.174298
395,read_target_before,3.026669,3.050301,0.023632
395,request_security_seed,3.076955,3.038567,-0.038388
395,send_security_key,3.036307,3.019570,-0.016737
395,session_reset,2.929170,2.978155,0.048985
395,write_target,3.072625,2.974454,-0.098171
396,enter_extended_session,2.988116,3.033539,0.045423
396,read_target_after,3.260150,3.070206,-0.189944
396,read_target_before,3.026600,3.280566,0.253966
396,request_security_seed,2.210077,3.103171,0.893094
396,send_security_key,3.074511,2.998688,-0.075823
396,session_reset,2.922465,2.958530,0.036065
396,write_target,3.029463,2.850276,-0.179187
397,enter_extended_session,3.075838,3.058891,-0.016947
397,read_target_after,3.092879,2.977806,-0.115073
397,read_target_before,3.087153,3.100936,0.013783
397,request_security_seed,3.080936,3.138440,0.057504
397,send_security_key,3.038613,2.922073,-0.116540
397,session_reset,2.657834,2.902587,0.244753
397,write_target,3.116696,3.133691,0.016995
398,enter_extended_session,3.227675,2.696836,-0.530839
398,read_target_after,2.911360,3.075723,0.164363
398,read_target_before,2.838445,2.975921,0.137476
398,request_security_seed,2.803175,3.088155,0.284980
398,send_security_key,3.111527,3.053583,-0.057944
398,session_reset,2.917018,3.337557,0.420539
398,write_target,3.201902,3.074815,-0.127087
399,enter_extended_session,3.061031,3.148498,0.087467
399,read_target_after,3.095603,3.016847,-0.078756
399,read_target_before,2.941043,3.066504,0.125461
399,request_security_seed,3.202391,3.158415,-0.043976
399,send_security_key,3.008650,2.812981,-0.195669
399,session_reset,2.893411,2.903426,0.010015
399,write_target,3.087013,3.024739,-0.062274
400,enter_extended_session,3.048180,3.093322,0.045142
400,read_target_after,2.826921,3.072720,0.245799
400,read_target_before,3.047901,2.974733,-0.073168
400,request_security_seed,3.084987,3.050930,-0.034057
400,send_security_key,3.022269,2.981508,-0.040761
400,session_reset,2.932313,2.891762,-0.040551
400,write_target,3.273490,3.094161,-0.179329
401,enter_extended_session,3.082053,3.263525,0.181472
401,read_target_after,2.900605,2.964117,0.063512
401,read_target_before,2.986790,3.135577,0.148787
401,request_security_seed,3.085546,2.841128,-0.244418
401,send_security_key,3.085896,3.035494,-0.050402
401,session_reset,2.833766,2.749496,-0.084270
401,write_target,3.062777,2.999946,-0.062831
402,enter_extended_session,3.092250,3.129780,0.037530
402,read_target_after,3.039590,3.093672,0.054082
402,read_target_before,3.063755,2.988701,-0.075054
402,request_security_seed,3.074790,3.075514,0.000724
402,send_security_key,2.963183,3.255633,0.292450
402,session_reset,2.942160,2.915159,-0.027001
402,write_target,3.064943,2.916555,-0.148388
403,enter_extended_session,2.758266,2.836379,0.078113
403,read_target_after,3.093159,3.263385,0.170226
403,read_target_before,2.899487,3.131316,0.231829
403,request_security_seed,3.027018,3.040104,0.013086
403,send_security_key,3.099375,3.013495,-0.085880
403,session_reset,3.001107,3.205138,0.204031
403,write_target,2.874763,2.982066,0.107303
404,enter_extended_session,2.991050,2.917464,-0.073586
404,read_target_after,2.965558,3.033400,0.067842
404,read_target_before,3.237243,2.908244,-0.328999
404,request_security_seed,3.043641,3.047787,0.004146
404,send_security_key,3.116207,3.151710,0.035503
404,session_reset,2.873785,2.687827,-0.185958
404,write_target,2.926586,3.111481,0.184895
405,enter_extended_session,3.085406,3.120770,0.035364
405,read_target_after,3.051673,2.971870,-0.079803
405,read_target_before,3.106988,3.007559,-0.099429
405,request_security_seed,3.037984,3.037241,-0.000743
405,send_security_key,2.941113,3.108967,0.167854
405,session_reset,2.711123,2.935203,0.224080
405,write_target,3.136041,3.118466,-0.017575
406,enter_extended_session,2.880979,3.070136,0.189157
406,read_target_after,2.983647,2.814378,-0.169269
406,read_target_before,3.063196,2.850765,-0.212431
406,request_security_seed,3.167540,3.125031,-0.042509
406,send_security_key,2.879861,3.253678,0.373817
406,session_reset,3.062289,3.013495,-0.048794
406,write_target,3.037285,3.066504,0.029219
407,enter_extended_session,3.045456,3.009514,-0.035942
407,read_target_after,3.174176,3.017686,-0.156490
407,read_target_before,3.044060,2.991216,-0.052844
407,request_security_seed,3.376088,3.060777,-0.315311
407,send_security_key,2.744229,3.144168,0.399939
407,session_reset,3.013539,2.871229,-0.142310
407,write_target,3.098886,3.105545,0.006659
408,enter_extended_session,2.805690,3.070275,0.264585
408,read_target_after,3.017659,3.080682,0.063023
408,read_target_before,2.915621,2.814379,-0.101242
408,request_security_seed,3.003342,3.301589,0.298247
408,send_security_key,3.170893,2.935762,-0.235131
408,session_reset,3.076676,2.990796,-0.085880
408,write_target,3.077165,3.106942,0.029777
409,enter_extended_session,3.284875,3.122796,-0.162079
409,read_target_after,3.075559,2.906149,-0.169410
409,read_target_before,3.044549,2.974035,-0.070514
409,request_security_seed,2.786552,3.039406,0.252854
409,send_security_key,3.028625,3.088784,0.060159
409,session_reset,2.925050,2.869344,-0.055706
409,write_target,3.136600,3.248020,0.111420
410,enter_extended_session,3.093717,3.035984,-0.057733
410,read_target_after,3.066479,3.013285,-0.053194
410,read_target_before,3.039659,3.123844,0.084185
410,request_security_seed,3.121724,3.077749,-0.043975
410,send_security_key,3.078911,3.066714,-0.012197
410,session_reset,2.931824,2.940860,0.009036
410,write_target,3.043222,3.044575,0.001353
411,enter_extended_session,3.044549,3.044644,0.000095
411,read_target_after,3.213636,3.019432,-0.194204
411,read_target_before,3.083241,3.020479,-0.062762
411,request_security_seed,3.046923,3.109805,0.062882
411,send_security_key,3.044968,2.737973,-0.306995
411,session_reset,2.896763,2.918931,0.022168
411,write_target,3.124728,3.081171,-0.043557
412,enter_extended_session,3.067945,3.127406,0.059461
412,read_target_after,2.955570,3.023483,0.067913
412,read_target_before,3.028345,3.099889,0.071544
412,request_security_seed,3.106009,3.030467,-0.075542
412,send_security_key,3.020174,2.922562,-0.097612
412,session_reset,2.699669,2.926054,0.226385
412,write_target,2.923653,2.894207,-0.029446
413,enter_extended_session,3.194779,3.083057,-0.111722
413,read_target_after,2.744648,3.001203,0.256555
413,read_target_before,3.032606,3.242433,0.209827
413,request_security_seed,2.865963,3.036752,0.170789
413,send_security_key,3.139394,2.953292,-0.186102
413,session_reset,2.983018,2.831908,-0.151110
413,write_target,3.383422,2.780646,-0.602776
414,enter_extended_session,3.083172,3.171685,0.088513
414,read_target_after,3.041895,2.938067,-0.103828
414,read_target_before,3.018358,3.050650,0.032292
414,request_security_seed,3.078143,2.995896,-0.082247
414,send_security_key,3.118721,3.031375,-0.087346
414,session_reset,2.956687,2.953851,-0.002836
414,write_target,3.077025,3.183767,0.106742
415,enter_extended_session,3.108454,2.831560,-0.276894
415,read_target_after,3.139534,2.858378,-0.281156
415,read_target_before,3.119140,3.267646,0.148506
415,request_security_seed,3.095045,3.020828,-0.074217
415,send_security_key,2.980714,3.048765,0.068051
415,session_reset,2.990212,3.037450,0.047238
415,write_target,3.046085,2.870600,-0.175485
416,enter_extended_session,3.015983,2.986677,-0.029306
416,read_target_after,3.027857,3.066574,0.038717
416,read_target_before,2.832439,3.110853,0.278414
416,request_security_seed,3.161883,3.111901,-0.049982
416,send_security_key,3.305059,2.992962,-0.312097
416,session_reset,2.822382,2.986048,0.163666
416,write_target,3.132201,3.023063,-0.109138
417,enter_extended_session,3.292558,3.040314,-0.252244
417,read_target_after,3.068435,2.907058,-0.161377
417,read_target_before,3.369383,3.020549,-0.348834
417,request_security_seed,2.933360,3.077888,0.144528
417,send_security_key,3.067946,3.087946,0.020000
417,session_reset,2.981971,2.878911,-0.103060
417,write_target,2.750375,3.187608,0.437233
418,enter_extended_session,3.040219,3.082707,0.042488
418,read_target_after,3.079120,3.077819,-0.001301
418,read_target_before,2.799683,2.906359,0.106676
418,request_security_seed,3.031349,3.280357,0.249008
418,send_security_key,3.294723,2.836379,-0.458344
418,session_reset,2.972612,2.939673,-0.032939
418,write_target,3.082892,3.063641,-0.019251
419,enter_extended_session,2.998174,3.022574,0.024400
419,read_target_after,3.084638,3.068321,-0.016317
419,read_target_before,3.046644,3.042548,-0.004096
419,request_security_seed,2.933500,2.739579,-0.193921
419,send_security_key,3.023317,3.065527,0.042210
419,session_reset,2.990072,2.818779,-0.171293
419,write_target,3.075279,3.053445,-0.021834
420,enter_extended_session,3.049019,3.042060,-0.006959
420,read_target_after,3.046853,2.765630,-0.281223
420,read_target_before,3.013749,2.869204,-0.144545
420,request_security_seed,3.090645,3.052257,-0.038388
420,send_security_key,2.993215,3.026067,0.032852
420,session_reset,2.932941,2.917464,-0.015477
420,write_target,3.086593,3.343982,0.257389
421,enter_extended_session,3.039660,3.038638,-0.001022
421,read_target_after,3.083660,3.034028,-0.049632
421,read_target_before,3.223833,2.706614,-0.517219
421,request_security_seed,2.844033,3.096536,0.252503
421,send_security_key,3.075000,3.184326,0.109326
421,session_reset,2.987278,2.917464,-0.069814
421,write_target,2.831670,3.020619,0.188949
422,enter_extended_session,3.620535,3.141863,-0.478672
422,read_target_after,3.111317,2.671344,-0.439973
422,read_target_before,3.076955,3.029628,-0.047327
422,request_security_seed,2.510537,3.016149,0.505612
422,send_security_key,3.062289,3.062733,0.000444
422,session_reset,2.970167,2.835820,-0.134347
422,write_target,3.030231,3.426115,0.395884
423,enter_extended_session,3.054606,3.090390,0.035784
423,read_target_after,2.898858,3.011609,0.112751
423,read_target_before,2.819867,3.064409,0.244542
423,request_security_seed,3.094136,2.911807,-0.182329
423,send_security_key,3.299332,3.031723,-0.267609
423,session_reset,2.851296,2.966982,0.115686
423,write_target,3.070320,2.826391,-0.243929
424,enter_extended_session,3.047692,2.900492,-0.147200
424,read_target_after,3.123191,3.053933,-0.069258
424,read_target_before,3.057330,3.305430,0.248100
424,request_security_seed,3.188493,2.993311,-0.195182
424,send_security_key,2.892223,3.093672,0.201449
424,session_reset,2.893690,3.154364,0.260674
424,write_target,2.933290,2.785674,-0.147616
425,enter_extended_session,2.853601,3.054282,0.200681
425,read_target_after,3.056422,3.163723,0.107301
425,read_target_before,3.019894,2.644316,-0.375578
425,request_security_seed,3.028276,3.101285,0.073009
425,send_security_key,3.078632,3.209119,0.130487
425,session_reset,2.901513,2.893649,-0.007864
425,write_target,3.093997,3.097863,0.003866
426,enter_extended_session,3.035539,2.837357,-0.198182
426,read_target_after,3.025343,3.024949,-0.000394
426,read_target_before,2.882446,3.133622,0.251176
426,request_security_seed,2.468842,3.052047,0.583205
426,send_security_key,2.828877,2.861731,0.032854
426,session_reset,2.966884,2.973895,0.007011
426,write_target,2.881817,2.972778,0.090961
427,enter_extended_session,3.020733,2.990098,-0.030635
427,read_target_after,2.970027,3.016498,0.046471
427,read_target_before,3.098537,3.077399,-0.021138
427,request_security_seed,3.037145,3.184117,0.146972
427,send_security_key,3.052371,2.824296,-0.228075
427,session_reset,2.989933,2.948613,-0.041320
427,write_target,3.029323,3.090809,0.061486
428,enter_extended_session,3.141349,2.928918,-0.212431
428,read_target_after,3.036516,2.970963,-0.065553
428,read_target_before,3.053908,3.013006,-0.040902
428,request_security_seed,3.225649,3.036473,-0.189176
428,send_security_key,2.826572,3.069298,0.242726
428,session_reset,2.735638,2.994708,0.259070
428,write_target,2.699390,3.146962,0.447572
429,enter_extended_session,3.097070,3.115463,0.018393
429,read_target_after,2.999362,3.066505,0.067143
429,read_target_before,3.104124,3.010283,-0.093841
429,request_security_seed,2.863798,3.009235,0.145437
429,send_security_key,3.059844,3.136974,0.077130
429,session_reset,2.980923,2.736926,-0.243997
429,write_target,2.828946,2.975851,0.146905
430,enter_extended_session,3.179134,2.986257,-0.192877
430,read_target_after,3.263433,3.022295,-0.241138
430,read_target_before,3.016053,3.193754,0.177701
430,request_security_seed,2.995799,3.081591,0.085792
430,send_security_key,3.082124,3.019781,-0.062343
430,session_reset,2.959062,3.005953,0.046891
430,write_target,3.105171,2.908245,-0.196926
431,enter_extended_session,2.985672,2.997012,0.011340
431,read_target_after,3.061521,3.102194,0.040673
431,read_target_before,3.050136,2.993241,-0.056895
431,request_security_seed,3.090225,3.064060,-0.026165
431,send_security_key,3.061241,3.138581,0.077340
431,session_reset,2.691917,2.935832,0.243915
431,write_target,2.986859,3.124263,0.137404
432,enter_extended_session,3.438387,3.113159,-0.325228
432,read_target_after,3.379511,3.015241,-0.364270
432,read_target_before,2.967513,3.025299,0.057786
432,request_security_seed,2.661116,2.887223,0.226107
432,send_security_key,2.962485,2.979203,0.016718
432,session_reset,2.988745,2.802785,-0.185960
432,write_target,3.048600,3.133413,0.084813
433,enter_extended_session,3.023666,3.079775,0.056109
433,read_target_after,3.031139,3.044016,0.012877
433,read_target_before,2.747162,3.057146,0.309984
433,request_security_seed,2.887265,3.145145,0.257880
433,send_security_key,3.349967,2.988003,-0.361964
433,session_reset,2.567947,2.890645,0.322698
433,write_target,2.932382,3.118955,0.186573
434,enter_extended_session,3.054885,3.101216,0.046331
434,read_target_after,2.809391,3.025019,0.215628
434,read_target_before,3.002853,3.078378,0.075525
434,request_security_seed,3.005367,3.112600,0.107233
434,send_security_key,3.081146,3.115672,0.034526
434,session_reset,3.004529,2.985908,-0.018621
434,write_target,3.280684,3.176504,-0.104180
435,enter_extended_session,3.070460,3.109806,0.039346
435,read_target_after,3.069762,3.166097,0.096335
435,read_target_before,2.880839,2.180642,-0.700197
435,request_security_seed,3.030022,3.129221,0.099199
435,send_security_key,3.015005,2.143487,-0.871518
435,session_reset,2.994681,2.947216,-0.047465
435,write_target,3.058867,3.086549,0.027682
436,enter_extended_session,2.925189,3.201438,0.276249
436,read_target_after,3.044060,3.066365,0.022305
436,read_target_before,3.079819,3.102613,0.022794
436,request_security_seed,3.181439,3.044365,-0.137074
436,send_security_key,2.897252,3.104079,0.206827
436,session_reset,2.879862,2.969984,0.090122
436,write_target,2.970027,3.114974,0.144947
437,enter_extended_session,2.882026,3.187538,0.305512
437,read_target_after,3.219154,3.092486,-0.126668
437,read_target_before,3.030860,2.115761,-0.915099
437,request_security_seed,3.074302,3.039337,-0.034965
437,send_security_key,3.100911,2.316622,-0.784289
437,session_reset,2.995310,3.058612,0.063302
437,write_target,2.896204,2.214655,-0.681549
438,enter_extended_session,3.036866,3.139419,0.102553
438,read_target_after,2.929309,3.556997,0.627688
438,read_target_before,3.025482,3.052047,0.026565
438,request_security_seed,2.859049,3.102682,0.243633
438,send_security_key,3.057959,3.048765,-0.009194
438,session_reset,2.707143,3.029558,0.322415
438,write_target,3.197154,2.159551,-1.037603
439,enter_extended_session,3.099375,3.076981,-0.022394
439,read_target_after,3.099305,3.102682,0.003377
439,read_target_before,3.075977,3.072581,-0.003396
439,request_security_seed,3.029673,3.127475,0.097802
439,send_security_key,3.081774,3.114067,0.032293
439,session_reset,2.950053,2.551707,-0.398346
439,write_target,2.952078,3.072650,0.120572
440,enter_extended_session,2.742972,3.212053,0.469081
440,read_target_after,3.093508,2.807185,-0.286323
440,read_target_before,3.041406,3.098283,0.056877
440,request_security_seed,3.042174,2.651719,-0.390455
440,send_security_key,3.049229,3.086898,0.037669
440,session_reset,2.926865,3.142631,0.215766
440,write_target,3.033933,3.258357,0.224424
441,enter_extended_session,3.081704,3.051559,-0.030145
441,read_target_after,3.068016,3.054422,-0.013594
441,read_target_before,3.026879,3.036333,0.009454
441,request_security_seed,3.013050,3.107361,0.094311
441,send_security_key,3.080308,3.096047,0.015739
441,session_reset,2.960878,2.936810,-0.024068
441,write_target,3.097070,3.046810,-0.050260
442,enter_extended_session,3.034631,2.976410,-0.058221
442,read_target_after,3.013329,2.874582,-0.138747
442,read_target_before,2.679485,3.057914,0.378429
442,request_security_seed,3.026739,3.010772,-0.015967
442,send_security_key,3.402768,2.916068,-0.486700
442,session_reset,2.878464,3.012029,0.133565
442,write_target,3.076606,3.284687,0.208081
443,enter_extended_session,3.045526,3.208422,0.162896
443,read_target_after,2.853392,3.051419,0.198027
443,read_target_before,3.043991,2.877236,-0.166755
443,request_security_seed,3.022967,3.188796,0.165829
443,send_security_key,3.075139,3.101914,0.026775
