trial,mutation_kind,did_hex,data_hex,request_payload,request_can_data_hex,response_payload,response_class,response_sid,nrc,attack_pass,send_wall_iso,send_monotonic_ns,recv_monotonic_ns,latency_ms,observer_request_seen,observer_response_seen,observer_request_timestamp_us,observer_response_timestamp_us,observer_latency_ms,observer_consistent,consistency_note
853,target_did_random_data,0x1234,114192,2E1234114192,062E123411419200,6E1234,positive,0x6E,,true,2026-06-20T19:29:41.881826+02:00,33795927082290,33795929483366,2.401076,true,true,226886857,226890936,4.079000,true,matched_request_response
854,read_only_did,0x1001,0CD7A5,2E10010CD7A5,062E10010CD7A500,7F2E31,negative,0x7F,0x31,false,2026-06-20T19:29:41.896511+02:00,33795941767620,33795944906499,3.138879,true,true,226901543,226905628,4.085000,true,matched_request_response
855,target_did_random_data,0x1234,341D886F,2E1234341D886F,072E1234341D886F,6E1234,positive,0x6E,,true,2026-06-20T19:29:41.911992+02:00,33795957247813,33795962288682,5.040869,true,true,226916989,226921064,4.075000,true,matched_request_response
856,target_did_random_data,0x1234,FD30,2E1234FD30,052E1234FD300000,6E1234,positive,0x6E,,true,2026-06-20T19:29:41.929380+02:00,33795974634815,33795977333555,2.698740,true,true,226934378,226938459,4.081000,true,matched_request_response
857,target_did_random_data,0x1234,065497,2E1234065497,062E123406549700,6E1234,positive,0x6E,,true,2026-06-20T19:29:41.944297+02:00,33795989552367,33795991934795,2.382428,true,true,226949274,226953358,4.084000,true,matched_request_response
858,target_did_random_data,0x1234,445759,2E1234445759,062E123444575900,6E1234,positive,0x6E,,true,2026-06-20T19:29:41.959817+02:00,33796005070415,33796007804355,2.733940,true,true,226964766,226968845,4.079000,true,matched_request_response
859,target_did_random_data,0x1234,97B9,2E123497B9,052E123497B90000,6E1234,positive,0x6E,,true,2026-06-20T19:29:41.975327+02:00,33796020581968,33796023237545,2.655577,true,true,226980273,226984356,4.083000,true,matched_request_response
860,target_did_random_data,0x1234,63B510,2E123463B510,062E123463B51000,6E1234,positive,0x6E,,true,2026-06-20T19:29:41.990278+02:00,33796035532415,33796037871751,2.339336,true,true,226995211,226999292,4.081000,true,matched_request_response
861,unknown_did,0x2222,33,2E222233,042E222233000000,7F2E31,negative,0x7F,0x31,false,2026-06-20T19:29:42.004857+02:00,33796050113122,33796052576985,2.463863,true,true,227009804,227013891,4.087000,true,matched_request_response
862,target_did_random_data,0x1234,1D,2E12341D,042E12341D000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.019831+02:00,33796065087036,33796068155795,3.068759,true,true,227024768,227028855,4.087000,true,matched_request_response
863,target_did_random_data,0x1234,2D9E98,2E12342D9E98,062E12342D9E9800,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.035142+02:00,33796080397096,33796082815772,2.418676,true,true,227040041,227044120,4.079000,true,matched_request_response
864,target_did_random_data,0x1234,90EB5EE0,2E123490EB5EE0,072E123490EB5EE0,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.049909+02:00,33796095164769,33796097460104,2.295335,true,true,227054794,227058869,4.075000,true,matched_request_response
865,unknown_did,0xF187,F980,2EF187F980,052EF187F9800000,7F2E31,negative,0x7F,0x31,false,2026-06-20T19:29:42.064456+02:00,33796109711742,33796112219047,2.507305,true,true,227069363,227073443,4.080000,true,matched_request_response
866,target_did_random_data,0x1234,756C3678,2E1234756C3678,072E1234756C3678,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.079714+02:00,33796124969142,33796127712371,2.743229,true,true,227084593,227088665,4.072000,true,matched_request_response
867,target_did_random_data,0x1234,E4,2E1234E4,042E1234E4000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.094798+02:00,33796140054034,33796142355725,2.301691,true,true,227099683,227103770,4.087000,true,matched_request_response
868,missing_data,0x1234,,2E1234,032E123400000000,7F2E13,negative,0x7F,0x13,false,2026-06-20T19:29:42.109412+02:00,33796154670151,33796157080236,2.410085,true,true,227114309,227118398,4.089000,true,matched_request_response
869,target_did_random_data,0x1234,19,2E123419,042E123419000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.124105+02:00,33796169361138,33796172270588,2.909450,true,true,227128960,227133047,4.087000,true,matched_request_response
870,target_did_random_data,0x1234,B3,2E1234B3,042E1234B3000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.139272+02:00,33796184527744,33796187293531,2.765787,true,true,227144114,227148201,4.087000,true,matched_request_response
871,missing_data,0x1234,,2E1234,032E123400000000,7F2E13,negative,0x7F,0x13,false,2026-06-20T19:29:42.154270+02:00,33796199525823,33796201935419,2.409596,true,true,227159089,227163180,4.091000,true,matched_request_response
872,target_did_random_data,0x1234,8C,2E12348C,042E12348C000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.169176+02:00,33796214432340,33796216651269,2.218929,true,true,227173995,227178082,4.087000,true,matched_request_response
873,target_did_random_data,0x1234,1D69,2E12341D69,052E12341D690000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.183661+02:00,33796228916875,33796231297627,2.380752,true,true,227188475,227192555,4.080000,true,matched_request_response
874,target_did_random_data,0x1234,80D20925,2E123480D20925,072E123480D20925,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.198265+02:00,33796243519722,33796247749034,4.229312,true,true,227203044,227207124,4.080000,true,matched_request_response
875,missing_data,0x1234,,2E1234,032E123400000000,7F2E13,negative,0x7F,0x13,false,2026-06-20T19:29:42.214784+02:00,33796260039434,33796262536472,2.497038,true,true,227219564,227223653,4.089000,true,matched_request_response
876,target_did_random_data,0x1234,A943F4,2E1234A943F4,062E1234A943F400,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.229570+02:00,33796274825824,33796277111382,2.285558,true,true,227234332,227238409,4.077000,true,matched_request_response
877,target_did_random_data,0x1234,E6964AFA,2E1234E6964AFA,072E1234E6964AFA,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.244120+02:00,33796289374335,33796291771359,2.397024,true,true,227248842,227252917,4.075000,true,matched_request_response
878,target_did_random_data,0x1234,87,2E123487,042E123487000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.258789+02:00,33796304047372,33796306417508,2.370136,true,true,227263552,227267636,4.084000,true,matched_request_response
879,target_did_random_data,0x1234,B105EDAD,2E1234B105EDAD,072E1234B105EDAD,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.273629+02:00,33796318884467,33796321198660,2.314193,true,true,227278389,227282466,4.077000,true,matched_request_response
880,target_did_random_data,0x1234,B5A8938B,2E1234B5A8938B,072E1234B5A8938B,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.288294+02:00,33796333551568,33796335709316,2.157748,true,true,227293006,227297080,4.074000,true,matched_request_response
881,target_did_random_data,0x1234,D897,2E1234D897,052E1234D8970000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.303161+02:00,33796348416599,33796351367885,2.951286,true,true,227307867,227311949,4.082000,true,matched_request_response
882,target_did_random_data,0x1234,C5DA20,2E1234C5DA20,062E1234C5DA2000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.318381+02:00,33796363639078,33796366041620,2.402542,true,true,227323096,227327175,4.079000,true,matched_request_response
883,read_only_did,0x1001,50,2E100150,042E100150000000,7F2E31,negative,0x7F,0x31,false,2026-06-20T19:29:42.333052+02:00,33796378307227,33796380659064,2.351837,true,true,227337742,227341833,4.091000,true,matched_request_response
884,target_did_random_data,0x1234,D35D09D8,2E1234D35D09D8,072E1234D35D09D8,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.347686+02:00,33796392943807,33796395304933,2.361126,true,true,227352350,227356427,4.077000,true,matched_request_response
885,read_only_did,0x1001,C8,2E1001C8,042E1001C8000000,7F2E31,negative,0x7F,0x31,false,2026-06-20T19:29:42.362276+02:00,33796407531289,33796409969939,2.438650,true,true,227366961,227371052,4.091000,true,matched_request_response
886,target_did_random_data,0x1234,17,2E123417,042E123417000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.377017+02:00,33796422272282,33796424616297,2.344015,true,true,227381664,227385751,4.087000,true,matched_request_response
887,target_did_random_data,0x1234,28,2E123428,042E123428000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.391797+02:00,33796437051059,33796439749030,2.697971,true,true,227396431,227400516,4.085000,true,matched_request_response
888,target_did_random_data,0x1234,259341B6,2E1234259341B6,072E1234259341B6,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.406764+02:00,33796452020293,33796454860252,2.839959,true,true,227411362,227415435,4.073000,true,matched_request_response
889,unknown_did,0x3333,13B74A,2E333313B74A,062E333313B74A00,7F2E31,negative,0x7F,0x31,false,2026-06-20T19:29:42.421920+02:00,33796467177401,33796469534477,2.357076,true,true,227426540,227430617,4.077000,true,matched_request_response
890,target_did_random_data,0x1234,53,2E123453,042E123453000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.436565+02:00,33796481821804,33796484205698,2.383894,true,true,227441184,227445271,4.087000,true,matched_request_response
891,target_did_random_data,0x1234,D0,2E1234D0,042E1234D0000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.451221+02:00,33796496476193,33796498848704,2.372511,true,true,227455836,227459922,4.086000,true,matched_request_response
892,target_did_random_data,0x1234,3D5ED5F4,2E12343D5ED5F4,072E12343D5ED5F4,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.465866+02:00,33796511121853,33796513726167,2.604314,true,true,227470427,227474500,4.073000,true,matched_request_response
893,unknown_did,0x2222,03,2E222203,042E222203000000,7F2E31,negative,0x7F,0x31,false,2026-06-20T19:29:42.480936+02:00,33796526191449,33796529504723,3.313274,true,true,227485481,227489570,4.089000,true,matched_request_response
894,read_only_did,0x1001,42C6,2E100142C6,052E100142C60000,7F2E31,negative,0x7F,0x31,false,2026-06-20T19:29:42.496516+02:00,33796541771028,33796546040568,4.269540,true,true,227501052,227505139,4.087000,true,matched_request_response
895,target_did_random_data,0x1234,8FDC,2E12348FDC,052E12348FDC0000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.513136+02:00,33796558391591,33796561338406,2.946815,true,true,227517658,227521741,4.083000,true,matched_request_response
896,target_did_random_data,0x1234,AE2A,2E1234AE2A,052E1234AE2A0000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.528426+02:00,33796573682514,33796575990701,2.308187,true,true,227532938,227537021,4.083000,true,matched_request_response
897,target_did_random_data,0x1234,39AF,2E123439AF,052E123439AF0000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.543050+02:00,33796588306453,33796591568812,3.262359,true,true,227547582,227551662,4.080000,true,matched_request_response
898,target_did_random_data,0x1234,7C53,2E12347C53,052E12347C530000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.558662+02:00,33796603916482,33796606214542,2.298060,true,true,227563175,227567257,4.082000,true,matched_request_response
899,target_did_random_data,0x1234,04E0,2E123404E0,052E123404E00000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.573245+02:00,33796618499354,33796620895890,2.396536,true,true,227577715,227581802,4.087000,true,matched_request_response
900,target_did_random_data,0x1234,52,2E123452,042E123452000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.587848+02:00,33796633103249,33796635542598,2.439349,true,true,227592313,227596397,4.084000,true,matched_request_response
901,unknown_did,0x2222,59,2E222259,042E222259000000,7F2E31,negative,0x7F,0x31,false,2026-06-20T19:29:42.602729+02:00,33796647984414,33796650268435,2.284021,true,true,227607235,227611322,4.087000,true,matched_request_response
902,target_did_random_data,0x1234,F181,2E1234F181,052E1234F1810000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.617625+02:00,33796662880454,33796665837886,2.957432,true,true,227622132,227626215,4.083000,true,matched_request_response
903,target_did_random_data,0x1234,94B9,2E123494B9,052E123494B90000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.632864+02:00,33796678118089,33796681543178,3.425089,true,true,227637291,227641370,4.079000,true,matched_request_response
904,target_did_random_data,0x1234,BE1480,2E1234BE1480,062E1234BE148000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.648578+02:00,33796693831902,33796696192819,2.360917,true,true,227653038,227657117,4.079000,true,matched_request_response
905,target_did_random_data,0x1234,91ED,2E123491ED,052E123491ED0000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.663184+02:00,33796708439568,33796710755786,2.316218,true,true,227667594,227671674,4.080000,true,matched_request_response
906,target_did_random_data,0x1234,3D,2E12343D,042E12343D000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.677739+02:00,33796722994783,33796725439510,2.444727,true,true,227682177,227686264,4.087000,true,matched_request_response
907,target_did_random_data,0x1234,A1E7B74E,2E1234A1E7B74E,072E1234A1E7B74E,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.692504+02:00,33796737759732,33796740048642,2.288910,true,true,227696897,227700971,4.074000,true,matched_request_response
908,target_did_random_data,0x1234,C14AF1CA,2E1234C14AF1CA,072E1234C14AF1CA,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.707259+02:00,33796752514693,33796754741514,2.226821,true,true,227711639,227715714,4.075000,true,matched_request_response
909,target_did_random_data,0x1234,B79C43,2E1234B79C43,062E1234B79C4300,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.721800+02:00,33796767056359,33796769362590,2.306231,true,true,227726177,227730256,4.079000,true,matched_request_response
910,target_did_random_data,0x1234,D9,2E1234D9,042E1234D9000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.736600+02:00,33796781857974,33796784999857,3.141883,true,true,227741052,227745138,4.086000,true,matched_request_response
911,target_did_random_data,0x1234,8CCFE2,2E12348CCFE2,062E12348CCFE200,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.752014+02:00,33796797270422,33796799641047,2.370625,true,true,227756389,227760465,4.076000,true,matched_request_response
912,target_did_random_data,0x1234,05C0,2E123405C0,052E123405C00000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.766614+02:00,33796811869916,33796814324071,2.454155,true,true,227770954,227775041,4.087000,true,matched_request_response
913,target_did_random_data,0x1234,98D59A,2E123498D59A,062E123498D59A00,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.781349+02:00,33796826604135,33796828966867,2.362732,true,true,227785676,227789755,4.079000,true,matched_request_response
914,unknown_did,0x2222,2E,2E22222E,042E22222E000000,7F2E31,negative,0x7F,0x31,false,2026-06-20T19:29:42.795982+02:00,33796841236944,33796843631105,2.394161,true,true,227800311,227804395,4.084000,true,matched_request_response
915,target_did_random_data,0x1234,1F599EBB,2E12341F599EBB,072E12341F599EBB,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.810642+02:00,33796855898597,33796858253158,2.354561,true,true,227814986,227819061,4.075000,true,matched_request_response
916,missing_data,0x1234,,2E1234,032E123400000000,7F2E13,negative,0x7F,0x13,false,2026-06-20T19:29:42.825270+02:00,33796870525749,33796872898329,2.372580,true,true,227829572,227833660,4.088000,true,matched_request_response
917,missing_data,0x1234,,2E1234,032E123400000000,7F2E13,negative,0x7F,0x13,false,2026-06-20T19:29:42.839923+02:00,33796885177624,33796887515772,2.338148,true,true,227844203,227848296,4.093000,true,matched_request_response
918,missing_data,0x1234,,2E1234,032E123400000000,7F2E13,negative,0x7F,0x13,false,2026-06-20T19:29:42.854484+02:00,33796899742477,33796902193000,2.450523,true,true,227858796,227862887,4.091000,true,matched_request_response
919,read_only_did,0x1001,0E47,2E10010E47,052E10010E470000,7F2E31,negative,0x7F,0x31,false,2026-06-20T19:29:42.869441+02:00,33796914696626,33796917824959,3.128333,true,true,227873719,227877810,4.091000,true,matched_request_response
920,target_did_random_data,0x1234,99,2E123499,042E123499000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.885266+02:00,33796930523163,33796933478499,2.955336,true,true,227889562,227893646,4.084000,true,matched_request_response
921,target_did_random_data,0x1234,65,2E123465,042E123465000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.900566+02:00,33796945821490,33796948082324,2.260834,true,true,227904821,227908908,4.087000,true,matched_request_response
922,target_did_random_data,0x1234,07E8,2E123407E8,052E123407E80000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.915156+02:00,33796960411835,33796962754733,2.342898,true,true,227919396,227923481,4.085000,true,matched_request_response
923,read_only_did,0x1001,BE,2E1001BE,042E1001BE000000,7F2E31,negative,0x7F,0x31,false,2026-06-20T19:29:42.929779+02:00,33796975036053,33796977399973,2.363920,true,true,227934021,227938112,4.091000,true,matched_request_response
924,target_did_random_data,0x1234,5322732D,2E12345322732D,072E12345322732D,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.944404+02:00,33796989660691,33796991967341,2.306650,true,true,227948612,227952685,4.073000,true,matched_request_response
925,target_did_random_data,0x1234,C8,2E1234C8,042E1234C8000000,6E1234,positive,0x6E,,true,2026-06-20T19:29:42.959085+02:00,33797004342179,33797006653858,2.311679,true,true,227963314,227967398,4.084000,true,matched_request_response
