trial,step,before_latency_ms,after_latency_ms,delta_after_minus_before_ms
358,session_reset,2.942306,3.111667,0.169361
358,write_target,3.024996,2.923936,-0.101060
359,enter_extended_session,2.714696,3.098468,0.383772
359,read_target_after,3.021645,3.253722,0.232077
359,read_target_before,3.102659,3.077027,-0.025632
359,request_security_seed,3.243038,3.167958,-0.075080
359,send_security_key,2.842993,2.828045,-0.014948
359,session_reset,2.884059,2.936997,0.052938
359,write_target,2.775526,2.922470,0.146944
360,enter_extended_session,3.043994,3.003275,-0.040719
360,read_target_after,2.995385,3.044481,0.049096
360,read_target_before,2.906268,3.023878,0.117610
360,request_security_seed,2.861151,2.863315,0.002164
360,send_security_key,2.993289,3.201762,0.208473
360,session_reset,2.971150,2.676282,-0.294868
360,write_target,3.177179,2.863036,-0.314143
361,enter_extended_session,2.909131,3.044899,0.135768
361,read_target_after,2.741375,2.992939,0.251564
361,read_target_before,3.028000,3.045389,0.017389
361,request_security_seed,3.151408,3.274954,0.123546
361,send_security_key,2.818199,2.729431,-0.088768
361,session_reset,2.594012,2.724612,0.130600
361,write_target,3.168449,3.263850,0.095401
362,enter_extended_session,3.038127,2.897956,-0.140171
362,read_target_after,3.027162,2.930292,-0.096870
362,read_target_before,3.157554,3.218453,0.060899
362,request_security_seed,2.660639,2.954666,0.294027
362,send_security_key,3.065015,2.923238,-0.141777
362,session_reset,3.233330,2.658613,-0.574717
362,write_target,2.918979,2.874140,-0.044839
363,enter_extended_session,3.043505,3.277538,0.234033
363,read_target_after,2.958299,2.980018,0.021719
363,read_target_before,2.858427,2.748777,-0.109650
363,request_security_seed,3.097002,2.911295,-0.185707
363,send_security_key,3.008794,3.073814,0.065020
363,session_reset,2.750524,2.861988,0.111464
363,write_target,3.008025,3.309246,0.301221
364,enter_extended_session,2.902218,2.920095,0.017877
364,read_target_after,3.056565,2.837753,-0.218812
364,read_target_before,3.037638,3.105312,0.067674
364,request_security_seed,3.031003,2.962489,-0.068514
364,send_security_key,3.047346,2.982881,-0.064465
364,session_reset,3.078843,2.678518,-0.400325
364,write_target,3.043225,3.026601,-0.016624
365,enter_extended_session,3.045390,3.071579,0.026189
365,read_target_after,3.108875,3.048252,-0.060623
365,read_target_before,3.133180,2.856121,-0.277059
365,request_security_seed,3.311971,2.826090,-0.485881
365,send_security_key,2.784956,3.067877,0.282921
365,session_reset,2.916325,3.147914,0.231589
365,write_target,2.962629,3.065293,0.102664
366,enter_extended_session,2.782302,3.054468,0.272166
366,read_target_after,3.047694,2.797875,-0.249819
366,read_target_before,3.032400,2.671114,-0.361286
366,request_security_seed,2.845507,3.330198,0.484691
366,send_security_key,2.995175,3.069134,0.073959
366,session_reset,3.113694,2.989447,-0.124247
366,write_target,3.073536,2.903334,-0.170202
367,enter_extended_session,2.950966,2.793544,-0.157422
367,read_target_after,3.223692,2.850674,-0.373018
367,read_target_before,2.739629,3.150429,0.410800
367,request_security_seed,3.053143,3.097001,0.043858
367,send_security_key,3.092742,3.012494,-0.080248
367,session_reset,2.731457,3.117883,0.386426
367,write_target,2.900750,3.169844,0.269094
368,enter_extended_session,3.097212,3.121165,0.023953
368,read_target_after,2.914439,2.953130,0.038691
368,read_target_before,3.010959,2.698142,-0.312817
368,request_security_seed,2.889227,3.374965,0.485738
368,send_security_key,3.026603,2.877004,-0.149599
368,session_reset,2.718118,2.835518,0.117400
368,write_target,3.054539,2.843899,-0.210640
369,enter_extended_session,3.438451,2.880775,-0.557676
369,read_target_after,3.244924,3.031910,-0.213014
369,read_target_before,2.910807,2.887479,-0.023328
369,request_security_seed,2.675096,2.851023,0.175927
369,send_security_key,3.057054,2.857937,-0.199117
369,session_reset,2.709248,3.071789,0.362541
369,write_target,2.971848,3.108874,0.137026
370,enter_extended_session,2.915208,2.794941,-0.120267
370,read_target_after,3.027441,3.295347,0.267906
370,read_target_before,2.897398,2.725589,-0.171809
370,request_security_seed,2.872745,3.008862,0.136117
370,send_security_key,3.247648,3.269926,0.022278
370,session_reset,2.712810,2.749056,0.036246
370,write_target,2.830840,2.799201,-0.031639
371,enter_extended_session,3.272720,2.833004,-0.439716
371,read_target_after,3.198899,2.551198,-0.647701
371,read_target_before,3.051257,3.185139,0.133882
371,request_security_seed,2.809609,3.079750,0.270141
371,send_security_key,3.045879,2.808210,-0.237669
371,session_reset,2.832517,2.870857,0.038340
371,write_target,3.110341,3.080588,-0.029753
372,enter_extended_session,2.940909,3.245412,0.304503
372,read_target_after,3.401087,3.149311,-0.251776
372,read_target_before,2.998597,2.621946,-0.376651
372,request_security_seed,2.798225,3.027650,0.229425
372,send_security_key,3.094418,2.778599,-0.315819
372,session_reset,2.825043,2.806255,-0.018788
372,write_target,3.015638,3.075421,0.059783
373,enter_extended_session,3.008933,3.023389,0.014456
373,read_target_after,3.026534,3.043643,0.017109
373,read_target_before,2.847393,3.228440,0.381047
373,request_security_seed,3.052234,3.105940,0.053706
373,send_security_key,2.876586,3.033866,0.157280
373,session_reset,2.600647,2.842154,0.241507
373,write_target,3.268041,2.871416,-0.396625
374,enter_extended_session,2.915696,3.239894,0.324198
374,read_target_after,2.964584,3.298210,0.333626
374,read_target_before,2.824973,2.771056,-0.053917
374,request_security_seed,3.020946,2.882451,-0.138495
374,send_security_key,3.281031,3.309245,0.028214
374,session_reset,2.564748,2.744028,0.179280
374,write_target,2.934693,2.861988,-0.072705
375,enter_extended_session,2.913182,2.829862,-0.083320
375,read_target_after,3.255190,2.902495,-0.352695
375,read_target_before,3.042037,2.976176,-0.065861
375,request_security_seed,2.987074,3.073185,0.086111
375,send_security_key,3.036730,3.270833,0.234103
375,session_reset,3.095116,2.755831,-0.339285
375,write_target,3.047834,2.818896,-0.228938
376,enter_extended_session,2.912973,3.074233,0.161260
376,read_target_after,3.058590,3.003625,-0.054965
376,read_target_before,3.023530,2.862826,-0.160704
376,request_security_seed,3.279285,3.073185,-0.206100
376,send_security_key,2.739768,3.178504,0.438736
376,session_reset,2.703941,2.875468,0.171527
376,write_target,3.113205,3.300795,0.187590
377,enter_extended_session,3.079752,3.101191,0.021439
377,read_target_after,2.801996,2.774339,-0.027657
377,read_target_before,3.432236,3.254071,-0.178165
377,request_security_seed,3.092602,2.867924,-0.224678
377,send_security_key,3.076818,3.045389,-0.031429
377,session_reset,2.821621,2.703590,-0.118031
377,write_target,2.860802,2.815893,-0.044909
378,enter_extended_session,3.024508,3.310922,0.286414
378,read_target_after,2.997410,2.924635,-0.072775
378,read_target_before,3.005511,3.080658,0.075147
378,request_security_seed,3.077866,2.757228,-0.320638
378,send_security_key,3.069694,3.061172,-0.008522
378,session_reset,3.033587,2.944610,-0.088977
378,write_target,3.064596,3.108874,0.044278
379,enter_extended_session,2.847253,3.060544,0.213291
379,read_target_after,2.832726,3.059217,0.226491
379,read_target_before,3.226137,3.072067,-0.154070
379,request_security_seed,3.480426,3.045668,-0.434758
379,send_security_key,2.633960,3.101610,0.467650
379,session_reset,3.154201,2.979041,-0.175160
379,write_target,3.079891,3.115299,0.035408
380,enter_extended_session,2.828186,3.191425,0.363239
380,read_target_after,3.257565,2.982253,-0.275312
380,read_target_before,2.707362,3.024716,0.317354
380,request_security_seed,3.226137,2.801506,-0.424631
380,send_security_key,2.878472,3.010957,0.132485
380,session_reset,2.949779,3.154619,0.204840
380,write_target,2.870300,3.121235,0.250935
381,enter_extended_session,3.064108,3.136949,0.072841
381,read_target_after,3.144144,3.085686,-0.058458
381,read_target_before,3.006070,3.118512,0.112442
381,request_security_seed,3.096932,3.242897,0.145965
381,send_security_key,3.053352,2.910108,-0.143244
381,session_reset,2.696188,2.990006,0.293818
381,write_target,2.998247,3.102657,0.104410
382,enter_extended_session,3.061243,3.386838,0.325595
382,read_target_after,3.252886,2.810306,-0.442580
382,read_target_before,3.043993,2.970660,-0.073333
382,request_security_seed,2.853329,2.719514,-0.133815
382,send_security_key,3.031631,2.870369,-0.161262
382,session_reset,2.729293,2.928825,0.199532
382,write_target,3.047276,3.304357,0.257081
383,enter_extended_session,3.055866,2.414031,-0.641835
383,read_target_after,2.988191,3.025903,0.037712
383,read_target_before,3.015358,3.017243,0.001885
383,request_security_seed,2.950267,3.044481,0.094214
383,send_security_key,3.183185,3.162790,-0.020395
383,session_reset,2.624811,3.540976,0.916165
383,write_target,2.875958,3.095534,0.219576
384,enter_extended_session,3.057053,2.719095,-0.337958
384,read_target_after,3.103288,3.125984,0.022696
384,read_target_before,3.024717,3.071369,0.046652
384,request_security_seed,3.285292,2.994545,-0.290747
384,send_security_key,2.799342,2.481777,-0.317565
384,session_reset,2.911716,3.376851,0.465135
384,write_target,3.071091,3.136042,0.064951
385,enter_extended_session,2.813310,3.040989,0.227679
385,read_target_after,2.826371,3.309525,0.483154
385,read_target_before,3.075073,3.084290,0.009217
385,request_security_seed,2.855983,3.028278,0.172295
385,send_security_key,2.972826,3.077236,0.104410
385,session_reset,3.033098,2.878890,-0.154208
385,write_target,2.956693,2.879378,-0.077315
386,enter_extended_session,3.022692,3.056842,0.034150
386,read_target_after,2.946566,2.521516,-0.425050
386,read_target_before,3.075841,3.346331,0.270490
386,request_security_seed,2.900472,3.011795,0.111323
386,send_security_key,3.020387,3.083871,0.063484
386,session_reset,2.941328,2.645412,-0.295916
386,write_target,3.086596,3.243316,0.156720
387,enter_extended_session,3.058729,3.219081,0.160352
387,read_target_after,3.030514,3.059147,0.028633
387,read_target_before,2.872256,3.125007,0.252751
387,request_security_seed,3.002019,3.070462,0.068443
387,send_security_key,3.250651,2.743259,-0.507392
387,session_reset,2.960533,2.732085,-0.228448
387,write_target,3.052444,3.014659,-0.037785
388,enter_extended_session,3.094069,2.645413,-0.448656
388,read_target_after,3.047625,2.966679,-0.080946
388,read_target_before,2.979251,3.088200,0.108949
388,request_security_seed,3.201273,3.117044,-0.084229
388,send_security_key,2.667693,3.051814,0.384121
388,session_reset,2.887481,3.262383,0.374902
388,write_target,3.298980,3.103147,-0.195833
389,enter_extended_session,3.002857,3.043922,0.041065
389,read_target_after,3.050978,3.253792,0.202814
389,read_target_before,3.069694,3.082194,0.012500
389,request_security_seed,3.030235,3.260427,0.230192
389,send_security_key,3.045040,2.802065,-0.242975
389,session_reset,2.729851,2.887829,0.157978
389,write_target,3.081148,3.035052,-0.046096
390,enter_extended_session,3.314904,3.168378,-0.146526
390,read_target_after,2.977086,2.798224,-0.178862
390,read_target_before,2.699051,3.105941,0.406890
390,request_security_seed,2.872954,3.046366,0.173412
390,send_security_key,3.100913,3.060544,-0.040369
390,session_reset,2.955296,2.597293,-0.358003
390,write_target,3.048603,3.030931,-0.017672
391,enter_extended_session,2.980648,3.076398,0.095750
391,read_target_after,2.941328,3.037707,0.096379
391,read_target_before,2.798714,2.850325,0.051611
391,request_security_seed,3.094767,3.204625,0.109858
391,send_security_key,3.279216,2.359696,-0.919520
391,session_reset,3.003626,2.907384,-0.096242
391,write_target,3.150640,3.296255,0.145615
392,enter_extended_session,3.141700,3.021643,-0.120057
392,read_target_after,3.087714,2.882730,-0.204984
392,read_target_before,3.063548,3.062779,-0.000769
392,request_security_seed,2.953829,3.012354,0.058525
392,send_security_key,2.845437,2.843410,-0.002027
392,session_reset,3.040362,2.782230,-0.258132
392,write_target,3.299190,3.023738,-0.275452
393,enter_extended_session,2.814009,3.222364,0.408355
393,read_target_after,3.081776,3.017662,-0.064114
393,read_target_before,2.699191,2.842223,0.143032
393,request_security_seed,3.226975,2.699609,-0.527366
393,send_security_key,3.165585,2.993218,-0.172367
393,session_reset,2.684874,2.653654,-0.031220
393,write_target,2.915557,3.031420,0.115863
394,enter_extended_session,3.052654,2.887899,-0.164755
394,read_target_after,2.691648,2.853398,0.161750
394,read_target_before,3.180042,3.047414,-0.132628
394,request_security_seed,3.060545,3.044830,-0.015715
394,send_security_key,3.029257,3.011585,-0.017672
394,session_reset,2.970731,2.944609,-0.026122
394,write_target,3.072348,3.142677,0.070329
395,enter_extended_session,3.088830,2.975897,-0.112933
395,read_target_after,3.294860,3.330617,0.035757
395,read_target_before,3.047555,3.070741,0.023186
395,request_security_seed,3.079333,2.746332,-0.333001
395,send_security_key,2.831330,3.121655,0.290325
395,session_reset,2.870789,3.203298,0.332509
395,write_target,3.057473,3.111248,0.053775
396,enter_extended_session,2.856053,3.045599,0.189546
396,read_target_after,2.804860,2.894674,0.089814
396,read_target_before,3.264758,3.029185,-0.235573
396,request_security_seed,3.101891,3.084639,-0.017252
396,send_security_key,2.957531,3.061242,0.103711
396,session_reset,2.746612,2.612099,-0.134513
396,write_target,3.078425,3.063338,-0.015087
397,enter_extended_session,3.020248,3.244364,0.224116
397,read_target_after,3.238359,3.155667,-0.082692
397,read_target_before,2.753877,3.001598,0.247721
397,request_security_seed,3.078215,2.430584,-0.647631
397,send_security_key,3.056844,2.752898,-0.303946
397,session_reset,2.881754,2.946774,0.065020
397,write_target,3.058730,3.126683,0.067953
398,enter_extended_session,2.864503,2.791868,-0.072635
398,read_target_after,2.872674,3.000482,0.127808
398,read_target_before,3.088691,2.580531,-0.508160
398,request_security_seed,3.046857,3.239824,0.192967
398,send_security_key,3.039733,3.061173,0.021440
398,session_reset,2.867436,2.802484,-0.064952
398,write_target,3.024298,2.832445,-0.191853
399,enter_extended_session,3.229839,3.058938,-0.170901
399,read_target_after,2.987213,2.563351,-0.423862
399,read_target_before,3.009702,2.987212,-0.022490
399,request_security_seed,3.051116,3.020037,-0.031079
399,send_security_key,2.836358,2.909899,0.073541
399,session_reset,2.925475,2.937555,0.012080
399,write_target,3.025765,3.393613,0.367848
400,enter_extended_session,2.611401,3.017662,0.406261
400,read_target_after,3.061034,2.991123,-0.069911
400,read_target_before,2.777901,2.709386,-0.068515
400,request_security_seed,3.047346,3.426578,0.379232
400,send_security_key,3.244225,3.088131,-0.156094
400,session_reset,2.965911,2.674326,-0.291585
400,write_target,3.101052,2.888458,-0.212594
401,enter_extended_session,3.419874,3.036869,-0.383005
401,read_target_after,3.028000,2.812331,-0.215669
401,read_target_before,2.798923,3.342350,0.543427
401,request_security_seed,2.706315,3.083521,0.377206
401,send_security_key,3.059078,3.018220,-0.040858
401,session_reset,2.550012,2.789005,0.238993
401,write_target,3.093300,3.022830,-0.070470
402,enter_extended_session,2.652817,3.235633,0.582816
402,read_target_after,2.996502,3.000970,0.004468
402,read_target_before,2.652189,2.771615,0.119426
402,request_security_seed,2.996921,2.968075,-0.028846
402,send_security_key,3.090506,2.970171,-0.120335
402,session_reset,3.325170,2.707431,-0.617739
402,write_target,3.030514,3.043154,0.012640
403,enter_extended_session,3.103078,2.699190,-0.403888
403,read_target_after,3.147357,2.867365,-0.279992
403,read_target_before,3.112576,3.324331,0.211755
403,request_security_seed,2.972546,2.762465,-0.210081
403,send_security_key,3.052514,2.841734,-0.210780
403,session_reset,2.916464,2.770148,-0.146316
403,write_target,3.050767,2.996012,-0.054755
404,enter_extended_session,2.846415,3.126962,0.280547
404,read_target_after,2.853120,3.061522,0.208402
404,read_target_before,2.845717,2.743399,-0.102318
404,request_security_seed,2.825463,2.976386,0.150923
404,send_security_key,3.242200,3.091972,-0.150228
404,session_reset,2.934274,2.664968,-0.269306
404,write_target,3.052025,3.078843,0.026818
405,enter_extended_session,3.018013,2.819944,-0.198069
405,read_target_after,2.958998,2.778668,-0.180330
405,read_target_before,3.129826,3.266782,0.136956
405,request_security_seed,2.770498,2.789144,0.018646
405,send_security_key,2.885037,3.052164,0.167127
405,session_reset,3.123821,2.681521,-0.442300
405,write_target,2.957112,2.901378,-0.055734
406,enter_extended_session,2.935321,3.036379,0.101058
406,read_target_after,3.053492,3.051954,-0.001538
406,read_target_before,3.033308,3.057332,0.024024
406,request_security_seed,2.995943,3.091763,0.095820
406,send_security_key,3.073256,3.064036,-0.009220
406,session_reset,2.976178,2.901168,-0.075010
406,write_target,3.088901,3.084010,-0.004891
407,enter_extended_session,3.084361,3.034424,-0.049937
407,read_target_after,3.107897,3.052931,-0.054966
407,read_target_before,2.773292,3.168378,0.395086
407,request_security_seed,3.087084,3.048602,-0.038482
407,send_security_key,3.083872,3.054607,-0.029265
407,session_reset,2.996083,3.033167,0.037084
407,write_target,3.050069,2.848788,-0.201281
408,enter_extended_session,3.079263,3.293881,0.214618
408,read_target_after,3.119701,3.050278,-0.069423
408,read_target_before,3.029816,2.979949,-0.049867
408,request_security_seed,3.366586,2.894394,-0.472192
408,send_security_key,2.722169,2.831887,0.109718
408,session_reset,3.031911,3.025205,-0.006706
408,write_target,2.994197,3.071788,0.077591
409,enter_extended_session,2.687319,2.797874,0.110555
409,read_target_after,3.058799,2.783417,-0.275382
409,read_target_before,2.970661,2.764142,-0.206519
409,request_security_seed,2.983442,2.896838,-0.086604
409,send_security_key,3.050978,3.283405,0.232427
409,session_reset,3.393753,2.828046,-0.565707
409,write_target,3.070183,3.119210,0.049027
410,enter_extended_session,2.840548,3.072068,0.231520
410,read_target_after,3.188981,3.349892,0.160911
410,read_target_before,2.788238,2.803113,0.014875
410,request_security_seed,3.179693,2.882591,-0.297102
410,send_security_key,3.113764,2.763862,-0.349902
410,session_reset,2.538698,3.108385,0.569687
410,write_target,2.927359,3.084360,0.157001
411,enter_extended_session,2.612239,2.784535,0.172296
411,read_target_after,2.962210,2.764630,-0.197580
411,read_target_before,3.015637,3.079751,0.064114
411,request_security_seed,3.048532,3.077864,0.029332
411,send_security_key,2.871697,3.005230,0.133533
411,session_reset,2.762466,2.533808,-0.228658
411,write_target,3.115091,2.882731,-0.232360
412,enter_extended_session,3.100215,3.180879,0.080664
412,read_target_after,3.277190,2.926451,-0.350739
412,read_target_before,2.728524,3.093019,0.364495
412,request_security_seed,3.256517,2.782510,-0.474007
412,send_security_key,2.851443,2.777481,-0.073962
412,session_reset,3.038615,3.152105,0.113490
412,write_target,2.945658,3.072696,0.127038
413,enter_extended_session,3.006209,2.896349,-0.109860
413,read_target_after,2.996711,2.949567,-0.047144
413,read_target_before,3.042317,2.842922,-0.199395
413,request_security_seed,3.043854,2.966678,-0.077176
413,send_security_key,2.809189,3.257145,0.447956
413,session_reset,2.738581,2.694790,-0.043791
413,write_target,3.076259,2.482126,-0.594133
414,enter_extended_session,3.085478,3.018500,-0.066978
414,read_target_after,3.283965,2.872813,-0.411152
414,read_target_before,2.823228,3.349544,0.526316
414,request_security_seed,3.276631,2.637660,-0.638971
414,send_security_key,2.636614,3.094137,0.457523
414,session_reset,2.917651,3.137927,0.220276
414,write_target,2.878890,2.711412,-0.167478
415,enter_extended_session,3.009701,2.734180,-0.275521
415,read_target_after,2.977925,3.340534,0.362609
415,read_target_before,3.169427,2.848369,-0.321058
415,request_security_seed,2.841317,3.114600,0.273283
415,send_security_key,3.017314,3.190797,0.173483
415,session_reset,2.803183,2.705336,-0.097847
415,write_target,2.957181,2.883149,-0.074032
416,enter_extended_session,3.372592,2.871696,-0.500896
416,read_target_after,3.061104,3.222643,0.161539
416,read_target_before,3.023251,2.176365,-0.846886
416,request_security_seed,2.660430,3.050278,0.389848
416,send_security_key,3.157064,2.924984,-0.232080
416,session_reset,2.700938,2.793125,0.092187
416,write_target,3.048393,3.387466,0.339073
417,enter_extended_session,2.838104,2.911994,0.073890
417,read_target_after,2.822529,3.072068,0.249539
417,read_target_before,3.025137,2.858845,-0.166292
417,request_security_seed,2.843202,3.072556,0.229354
417,send_security_key,3.051466,3.247298,0.195832
417,session_reset,2.979042,2.479333,-0.499709
417,write_target,3.094418,3.022411,-0.072007
418,enter_extended_session,3.069136,3.191984,0.122848
418,read_target_after,3.071929,2.761767,-0.310162
418,read_target_before,2.814498,3.263151,0.448653
418,request_security_seed,3.045250,2.848578,-0.196672
418,send_security_key,2.893697,3.083591,0.189894
418,session_reset,2.910807,2.965631,0.054824
418,write_target,3.048183,3.069135,0.020952
419,enter_extended_session,2.917442,2.992519,0.075077
419,read_target_after,2.980368,3.073534,0.093166
419,read_target_before,2.891462,3.146099,0.254637
419,request_security_seed,3.030374,3.343537,0.313163
419,send_security_key,3.299888,2.695069,-0.604819
419,session_reset,2.868065,3.039243,0.171178
419,write_target,3.003765,3.066969,0.063204
420,enter_extended_session,3.150639,2.844248,-0.306391
420,read_target_after,3.127243,2.814147,-0.313096
420,read_target_before,3.030933,2.893137,-0.137796
420,request_security_seed,2.648138,3.045878,0.397740
420,send_security_key,3.045599,2.987142,-0.058457
420,session_reset,3.162792,3.075979,-0.086813
420,write_target,3.077377,3.257075,0.179698
421,enter_extended_session,3.054469,3.110899,0.056430
421,read_target_after,3.026393,3.022062,-0.004331
421,read_target_before,3.177598,2.974989,-0.202609
421,request_security_seed,3.057403,3.259030,0.201627
421,send_security_key,3.102170,2.908920,-0.193250
421,session_reset,2.842225,2.707151,-0.135074
421,write_target,2.908852,2.904102,-0.004750
422,enter_extended_session,2.999924,2.878121,-0.121803
422,read_target_after,3.137859,2.678727,-0.459132
422,read_target_before,2.827558,3.284382,0.456824
422,request_security_seed,3.210841,3.012354,-0.198487
422,send_security_key,2.995245,2.662244,-0.333001
422,session_reset,2.879380,3.000970,0.121590
422,write_target,3.123192,2.878191,-0.245001
423,enter_extended_session,3.071580,3.271042,0.199462
423,read_target_after,2.852560,3.037776,0.185216
423,read_target_before,3.045390,2.831537,-0.213853
423,request_security_seed,3.002927,3.072557,0.069630
423,send_security_key,3.070742,2.878889,-0.191853
423,session_reset,2.541631,2.727894,0.186263
423,write_target,2.742911,2.867296,0.124385
424,enter_extended_session,2.956134,2.764840,-0.191294
424,read_target_after,3.047276,3.130734,0.083458
424,read_target_before,3.237521,3.197082,-0.040439
424,request_security_seed,2.996641,3.095115,0.098474
424,send_security_key,3.043783,2.982672,-0.061111
424,session_reset,3.063129,3.245761,0.182632
424,write_target,2.753178,2.924145,0.170967
425,enter_extended_session,2.868694,3.043294,0.174600
425,read_target_after,3.035961,3.086315,0.050354
425,read_target_before,3.041130,2.996221,-0.044909
425,request_security_seed,3.226486,3.326706,0.100220
425,send_security_key,2.856541,2.638778,-0.217763
425,session_reset,3.140792,2.556646,-0.584146
425,write_target,2.722518,3.184790,0.462272
426,enter_extended_session,3.135484,2.789912,-0.345572
426,read_target_after,2.796618,2.843690,0.047072
426,read_target_before,3.235147,3.137927,-0.097220
426,request_security_seed,3.022622,3.092880,0.070258
426,send_security_key,2.823018,2.989656,0.166638
426,session_reset,2.880846,2.726776,-0.154070
426,write_target,3.133109,3.112086,-0.021023
427,enter_extended_session,3.055028,3.299677,0.244649
427,read_target_after,3.342700,3.195615,-0.147085
427,read_target_before,3.053072,3.015148,-0.037924
427,request_security_seed,3.083523,3.038265,-0.045258
427,send_security_key,3.027301,2.906546,-0.120755
427,session_reset,2.925474,2.603090,-0.322384
427,write_target,2.985117,3.077865,0.092748
428,enter_extended_session,2.852421,2.712809,-0.139612
428,read_target_after,3.044482,2.849068,-0.195414
428,read_target_before,3.264828,2.925124,-0.339704
428,request_security_seed,2.889507,2.831048,-0.058459
428,send_security_key,2.997339,3.262592,0.265253
428,session_reset,2.815825,2.648067,-0.167758
428,write_target,2.840618,2.982952,0.142334
429,enter_extended_session,3.079961,3.230256,0.150295
429,read_target_after,3.044762,3.231164,0.186402
429,read_target_before,3.157553,3.144003,-0.013550
429,request_security_seed,3.071161,2.966469,-0.104692
429,send_security_key,2.863875,2.901028,0.037153
429,session_reset,2.877633,2.801925,-0.075708
429,write_target,2.892020,2.977992,0.085972
430,enter_extended_session,3.005511,2.721050,-0.284461
430,read_target_after,3.054050,2.831328,-0.222722
430,read_target_before,3.001739,2.862546,-0.139193
430,request_security_seed,2.777412,3.056912,0.279500
430,send_security_key,2.996292,3.180390,0.184098
430,session_reset,2.975689,2.706942,-0.268747
430,write_target,3.122074,2.949358,-0.172716
431,enter_extended_session,3.322656,3.255748,-0.066908
431,read_target_after,3.054050,3.187584,0.133534
431,read_target_before,3.005162,3.051325,0.046163
431,request_security_seed,2.839082,2.833842,-0.005240
431,send_security_key,3.154271,2.851442,-0.302829
431,session_reset,2.937417,2.924844,-0.012573
431,write_target,3.025974,2.955224,-0.070750
432,enter_extended_session,3.007187,2.868833,-0.138354
432,read_target_after,2.919398,2.906546,-0.012852
432,read_target_before,2.975130,3.136251,0.161121
432,request_security_seed,3.193102,3.076258,-0.116844
432,send_security_key,3.057332,2.974222,-0.083110
432,session_reset,2.926940,2.677609,-0.249331
432,write_target,3.147007,2.972545,-0.174462
433,enter_extended_session,3.419874,2.881683,-0.538191
433,read_target_after,2.780416,3.100772,0.320356
433,read_target_before,3.074374,2.817779,-0.256595
433,request_security_seed,2.697934,3.003554,0.305620
433,send_security_key,3.017104,2.810795,-0.206309
433,session_reset,2.805278,3.052651,0.247373
433,write_target,3.043016,3.056913,0.013897
434,enter_extended_session,3.057542,2.828954,-0.228588
434,read_target_after,2.966191,3.317836,0.351645
434,read_target_before,2.918490,2.742141,-0.176349
434,request_security_seed,3.028977,3.108804,0.079827
434,send_security_key,3.392287,3.176129,-0.216158
434,session_reset,2.828675,2.719304,-0.109371
434,write_target,2.637662,2.827487,0.189825
435,enter_extended_session,2.957391,2.864222,-0.093169
435,read_target_after,2.819247,2.808700,-0.010547
435,read_target_before,3.037288,3.019757,-0.017531
435,request_security_seed,2.881824,2.846903,-0.034921
435,send_security_key,2.991613,2.825042,-0.166571
435,session_reset,3.269857,2.826439,-0.443418
435,write_target,2.659172,3.262732,0.603560
436,enter_extended_session,3.009492,2.898374,-0.111118
436,read_target_after,3.043923,3.242338,0.198415
436,read_target_before,2.947474,2.952012,0.004538
436,request_security_seed,2.962629,3.054189,0.091560
436,send_security_key,3.084501,3.131781,0.047280
436,session_reset,3.052933,2.860452,-0.192481
436,write_target,3.107408,3.178225,0.070817
437,enter_extended_session,3.047835,2.873023,-0.174812
437,read_target_after,2.918700,2.912483,-0.006217
437,read_target_before,2.991403,3.233748,0.242345
437,request_security_seed,2.990286,2.894883,-0.095403
437,send_security_key,2.644785,2.827557,0.182772
437,session_reset,3.031492,2.891251,-0.140241
437,write_target,2.939372,3.053560,0.114188
438,enter_extended_session,3.048673,2.892648,-0.156025
438,read_target_after,2.989448,3.282985,0.293537
438,read_target_before,3.030793,2.925194,-0.105599
438,request_security_seed,3.008584,3.259519,0.250935
438,send_security_key,3.112367,2.821201,-0.291166
438,session_reset,2.638710,2.719025,0.080315
438,write_target,2.600856,2.863525,0.262669
439,enter_extended_session,2.845996,2.831538,-0.014458
439,read_target_after,3.099237,2.711272,-0.387965
439,read_target_before,3.004463,3.164047,0.159584
439,request_security_seed,2.920935,2.820712,-0.100223
439,send_security_key,2.947055,2.984977,0.037922
439,session_reset,3.329920,2.906337,-0.423583
439,write_target,3.018082,3.124378,0.106296
440,enter_extended_session,3.342910,3.374616,0.031706
440,read_target_after,3.071580,3.070461,-0.001119
440,read_target_before,2.899773,2.974501,0.074728
440,request_security_seed,2.782720,2.935111,0.152391
440,send_security_key,2.700518,2.888946,0.188428
440,session_reset,2.679008,2.500773,-0.178235
440,write_target,2.951594,2.927568,-0.024026
441,enter_extended_session,3.064527,3.047414,-0.017113
441,read_target_after,3.021434,2.851372,-0.170062
441,read_target_before,3.126055,3.011516,-0.114539
441,request_security_seed,2.842923,2.865061,0.022138
441,send_security_key,3.151198,3.026252,-0.124946
441,session_reset,2.901170,2.748357,-0.152813
441,write_target,2.826929,3.005161,0.178232
442,enter_extended_session,2.987702,3.185209,0.197507
442,read_target_after,3.167471,3.004811,-0.162660
442,read_target_before,2.913671,3.106290,0.192619
442,request_security_seed,2.207236,2.846343,0.639107
442,send_security_key,3.129408,3.018710,-0.110698
442,session_reset,2.855424,2.698142,-0.157282
442,write_target,3.108805,3.052582,-0.056223
443,enter_extended_session,2.860662,3.223062,0.362400
443,read_target_after,2.801786,2.836077,0.034291
443,read_target_before,3.257006,3.337252,0.080246
